ID	Context
0	大家久等了！接下来到了今晚的重头戏！
1	由命莲寺主办的后夜摇滚PK环节就要正式开始啦！
2	现在我来介绍一下PK的规则！
3	会场上会播放一首双方都第一次听到的曲目，而两人需要以自己的经验、灵感去给曲子合弦！
4	每个合弦节点成功记一分！失败则不计分！
5	最后获得高分者，就是本场的胜利者！
6	现在，命莲寺的擂台已经准备了三位守擂者！她们非常的Rock！非常的Amazing！
7	能够挑战她们的人现在已经脱颖而出了！
8	这个人是否能中断命莲寺摇滚乐团今年的统治呢！？
9	那么让我来看看这位挑战者是——？！
10	哦？！这可是颇有看头的专业人士！
11	来自兽道、妖力低微、但烧得一手好菜！远近驰名的夜雀妖怪老板娘——
12	米斯蒂娅·萝蕾拉小姐！！
13	哇！吓我一跳！
14	虽是草根妖怪，在厨艺上是专业，在音乐上也是专业，她能否一路逆袭到底呢！？
15	接下来让我们欢迎这位挑战者登台！
16	不能紧张……要深呼吸，深呼吸……
17	好——！非常有勇气地走上来了！规则你已经完全了解了吗？
18	没问题！我已经完全了解了！
19	OK！既然已经了解！那么我们的擂主也可以毫无顾忌地降下重锤啦！
20	隆重有请我们的一擂擂主——
21	命莲寺著名的体力活和后厨担当，却有着一颗摇滚之心的入道使——
22	云居——一轮——！
23	一轮小姐……
24	虽然去了很多次命莲寺，但目前对她的了解还不多……
25	诶诶——我的存在感那么低吗？我倒是挺了解你的——
26	虽是草根妖怪出身，但也修炼了一身的好本事。对于这样认真的对手我是不会放水的，来战吧！
27	好、好的！我也会全力以赴！
28	双方准备！舞台、灯光准备！MUSIC进入！
29	LEEEEEEEET'S ROOOOOOOOOOCK！！！！！
