ID	Context
0	魅魔小姐，我来汇报任务的结果啦——
1	哦？你人缘不错呀，比我想象的快多了。
2	那不要浪费时间了，快给我看看你的实验结果吧——
3	好的！
4	哦……人类、妖精，甚至还有天人？！不错……都是很理想的实验对象。
5	……
6	…………
7	结果是几乎毫无影响！？这是怎么可能的？！
8	不、不对吗？
9	噗噗呦果的魔力构成非常复杂，变化多端，我已经花了很多时间来调查了，你的结果和我居然相去甚远……
10	可、可能真的是我比较笨……
11	你再详细说说当时的详细情景，她们食用后真的没有任何异常吗？
12	诶？异常……我没觉得她们有什么异常啊……
13	顶多就是琪露诺……就是那个妖精，她突然开始兴奋，这算吗？
14	突然兴奋这不正是异常状态吗？！为什么会记录没有异常呢？
15	因、因为……她平时也是那个样子，说着话就突然兴奋起来……
16	那个天人呢？
17	天子小姐只是看起来很开心的样子。
18	开心？……怎样的开心？
19	就是一直在哈哈大笑。这种开心难道不正常吗？
20	……
21	就是说她突然狂笑不止，这在你眼中难道还不算异常吗？
22	诶？我、我以为是果子太好吃了……我吃到美味的食物也会笑出声……
23	我所认识的天子小姐平时本来就嚣张惯了，笑的时候也完全没在收着的，我以为……
24	……
25	最后是这个人类……出现困意倒是和我推测的结果相似，但只是有点困意的程度吗？
26	是的！至少妹红小姐的这份记录，我可以保证绝对没有问题！
27	唔……
28	如果不是实验结果记录有误，那就是实验样本的问题？……你找的这个人类，确实是人类吗？
29	对啊……虽然妹红小姐不会老也不会死，不过确实是人类没错。
30	……
31	…………
32	好吧，我懂了。这些信息对我很重要。总之，谢谢你的帮忙。
33	真的能帮到您就好了……
34	不过说起来，为什么要委托我呢？如果您亲自去的话，不是可以直接观察到结果了吗？
35	因为没有人会吃我给的东西。
36	当然打晕她们强行喂下也可以，但这样就无法观察食用效果，没有意义。
37	是、是吗……
38	总之……这份实验结果，是可以对得上我之前的分析的……
39	噗噗呦果这种“变化”的魔力，如果将其熟练掌握，可以催生出新的魔法体系也说不定……
40	唯一的问题是需要更多的实验样本，大到惊人的样本……所以眼下提升产量才是重中之重！
41	……看来得把人工培育的事情提上日程了……但是培育的手法我至今还没有头绪……
42	果然小聪明是没用的，终究还是绕不开这件事。
43	好吧，要攻克的难题又多了一件，倒也不错……呵呵……
44	……
45	魅魔小姐完全进入了自己的世界了，真是专注啊……
46	我也不能偷懒，向她学习！专心工作专心工作啦！
