ID	Context
0	米斯蒂娅！你来得正好——！
1	小铃？怎么了？
2	你是要参加博丽大祭的对吧？
3	对……我记得你好像也报名了？
4	哎——别提了——！
5	怎、怎么了……
6	村民们都只想着参加祭典，我正好趁这个机会揽下了村子参赛的主动权。
7	还想着能通过博丽大祭给新书做宣传，为此做了很多准备……
8	结果阿加莎克里斯Q老师居然跳票了！
9	诶！？那发布会岂不是……
10	凉透了啊——
11	唔……虽然我也很同情你……
12	但在这件事里，我似乎也没什么能帮得上忙的地方……
13	就算新书发布会无法顺利举办，也不能浇灭我想要在博丽大祭上大展拳脚的一腔热血！
14	是、是吗……
15	我仔细想过了，现在的结果说不定正合我意——
16	明明是难得的可以光明正大地让人类与妖怪一起参与的活动，我居然只惦记着卖书，实在是太小家子气了！
17	我就应该趁这样的机会，好好地融入妖怪、观察妖怪、了解妖怪！
18	你还真是喜欢妖怪啊……
19	只作为游客的话，我就无法和妖怪展开更深入的羁绊。我要作为妖怪的同伴和对手参加博丽大祭！
20	诶！？你的意思是？
21	没错！我要加入兽道参赛团！
22	可是……你是人类啊……
23	事到如今怎么还说这种话？博丽大祭以地区为单位，可没有规定种族哦！
24	可你也不是兽道的居民呀？
25	我好歹是你店里的伙计，勉强也算是兽道的一员了！
26	这样也行吗……
27	当然！幻想乡的特点不就是来者不拒嘛~
28	……既然你已经决定了。那……欢迎你的加入？
29	好耶！到时候请尽管吩咐！我也要回去好好准备了。再见~
30	再见……
31	这样一来，兽道的参赛团成员又增加了一员……
32	可是具体要怎么合作呢……开始紧张起来了……
