ID	Context
0	我们在仙界遇见好几回了……难道小麻雀也想修仙吗？
1	没……
2	呵呵。真可惜呢~
3	（感觉好敷衍……）
4	呃……妖怪也可以修仙吗？
5	当然。就连鬼……呵呵，只要有心，无论是谁都可以得道飞升哟。
6	鬼？……成为仙人又能怎样？
7	成为仙人就可以长生不老，每日都过得悠游自在——
8	悠游自在？可我听说，仙人必须持续不断地修行，否则肉体就会迅速老去。活得那么辛苦，还不如当妖怪呢。
9	呵呵呵。所有人求而不得的仙人生活，在你看来居然只是在受苦么？
10	本来就是啊。修仙不仅辛苦而且枯燥。我偶尔遇到的几个仙人，几乎无时无刻都在念叨什么……真言？完全无法理解。
11	哪怕咏唱一下真言就可以换来无尽的寿命，你也无动于衷吗？
12	把时间都耗在这种无聊的事情上，就算寿命变长又有什么意义呢？
13	只不过是增加了无聊的人生而已。
14	……
15	……干嘛这样看着我？
16	小麻雀……
17	你说不定能成为一个了不起的仙人呢……
18	咦？
19	做我的弟子吧？我可以帮助你哟~
20	帮助我？
21	帮助你得道飞升哦！别担心，其实我有许多不用受苦的办法——
22	不、不用了……
23	哎呀呀——等多了解一些再拒绝也不迟吧？
24	我很清楚啦。道教的最终目标不就是不老不死么？
25	不老不死难道是坏事吗？
26	唔……那也不算吧？
27	当然不算！一般人想成为仙人必须吃尽苦头，但我作为穿墙的仙人，“开辟捷径”这种事对我来说很轻松哟。
28	成为仙人的捷径是……
29	你啊——只要按照我的办法，稍微睡上一觉——
30	等时机成熟的时候醒过来，就可以成为仙人了哟。
31	您是哪里来的邪教大使啊！？
32	不是邪教大使，是邪仙~
33	……总之，听起来太不靠谱了。
34	仙人也是有各种各样的。灵庙里的那位圣人便是这样复活的哟。此乃——尸解仙。
35	那位圣人……也就神子小姐她……
36	据说睡了一千年吧！？
37	睡着了的时间是过得很快的。
38	不行不行！我和响子约好了——
39	那就一起成为尸解仙好了。
40	诶——？响子是佛教弟子来着……
41	佛教什么的，最是虚伪。我只要去稍微蛊惑一下她，她很快就会改变信仰了——
42	响子才不会这样呢！！
43	哎呀呀——生气了——？
44	我本来就没有打算要成为仙人！比起在这里空谈不老不死什么的，还不如抓紧时间多研究一些新料理呢！
45	噗呲——
46	不老不死的诱惑居然败给了一个小小料理？你可真是有趣——
47	所以说，我们根本就不是一类人……
48	哎呀呀。不要对我产生敌意嘛。想学习新料理这种愿望，我也可以帮你实现哦。
49	咦？
50	你有储备栗子和蜂蜜吗？
51	有是有……
52	那就麻烦你带过来哟。我给你变个“美味的戏法”~
53	……
54	那、那您等我一下……
55	呵呵。真的带过来了呢~
56	您不会是在捉弄我吧……
57	怎么会呢~看好了哟！
58	咦……直接用蜂蜜来熬煮栗子吗……
59	这是一道很简单的料理，栗子里温和而浓郁的味道，可以有效地平衡外在的甜味。你尝尝——
60	唔唔——真的——！披上糖衣后的栗子的口感更丰富了！
61	呵呵呵——跟着我修行的话，我还可以教给你更多新料理哦——
62	那、那我考虑一下吧……
