ID	Content
0	华扇小姐，今天天气真舒服啊。
1	是啊。雨后天晴，这样的天气确实让人神清气爽。
2	在这样的天气里，张开双翼在天空飞翔是非常惬意的哦。
3	哈……毕竟是鸟类呢。
4	一直在地上生活，感觉翅膀都要退化了。不过现在的鸟类也是各有各的工作啊。
5	除了你以外？
6	之前我遇到了一只拿着很多货物的大鹫。
7	似乎是要搬运到山上去的样子，我有点好奇，就跟着去了。
8	结果那只大鹏围着一棵大榉树转了好多圈，把我都转晕了，然后它就不见了。
9	啊……那个啊……
10	咦，您知道吗？
11	啊、唔……不太清楚呢……
12	这样啊，我还以为华扇小姐说不定会知道呢。
13	哈……
14	说起来，您是不是很擅长和动物打交道啊？
15	诶？唔，一般般吧……啊不，比一般般强一点吧。
16	嗯……
17	怎么了？
18	只是在想，华扇小姐虽然和动物很要好，却也会很自然地吃肉呢……
19	这不是很普通的事情吗？
20	一点也不普通啊……哪怕是我们妖怪……
21	像我和天狗肯定不会吃鸟类的肉，妖怪兔也不会吃兔子的肉之类的。
22	总感觉有点残酷，我还以为仙人是更加超凡脱俗的存在呢。
23	这是不同的情况吧，对你们鸟类妖怪来说，鸟类是同族啊。
24	但是，您不是养了很多宠物吗？
25	您吃肉的时候，不会想起自己的宠物吗？
26	宠物是宠物，食物是食物，怎么会混为一谈呢？
27	唔……就是感情上……
28	这种违背自然法则的感情不是完全没有意义吗？
29	说是这么说，但心里——
30	既然明白，又何必庸人自扰？
31	大自然有大自然的规律，顺应天道就好。
32	总是听到宗教家们说天道天道的，天道到底是什么啊？
33	……是呢，现在的我，还无法回答这个问题。
34	但总有一天，我会找到答案的。
35	唔……
36	你这鸟脑袋就别想那么多了，你该琢磨的应该是怎么提升自己的厨艺吧？有时间想这些还不如多琢磨几个新菜谱。
37	新菜谱哪有那么容易能琢磨出来嘛。
38	说起这个。之前我的宠物猎了一只黑毛猪，煮的时候好像拌了什么，口感还挺特别的。
39	不愧是仙界，就连宠物都会做菜！
40	它们也不过是乱炖一通。正因如此，之后我问它们加了什么，它们也说不出来。
41	不过，我大致记得，似乎是什么看起来金灿灿、吃起来糯糯的素菜吧。
42	糯糯的……会是什么呢？难道是——
43	南瓜
44	豆腐
45	应该是看起来金灿灿、口感糯糯的东西，再好好想想吧——
46	鸡蛋
47	应该是看起来金灿灿、口感糯糯的东西，再好好想想吧——
48	洋葱
49	应该是看起来金灿灿、口感糯糯的东西，再好好想想吧——
50	到底是不是呢……说实话，我当时喝了不少酒，就没有留意，光是觉得好吃了。
51	华扇小姐也有这样的一面呀~
52	哈……也许，我再看到的话就能想起来了。
53	那我去找个南瓜过来！
54	还没找到吗？
55	……是了，当时确实是闻到了类似的香甜味。但是……唔……
56	怎、怎么了？
57	奇怪，似乎还有一种别的什么——
58	没错。尽管外观都是金灿灿、口感都是糯糯的，但最关键的味道却不一样。
59	难道除了南瓜以外，还有什么是金灿灿的、糯糯的素菜吗……
60	我的宠物不会去太远的地方，那个食材和南瓜应该距离应该不会太远。
61	在南瓜附近的食材，并且也是金灿灿的、糯糯的素菜……啊！我知道是什么了！
62	你已经有答案了吗？
63	是的！没猜错的话，应该就是——
64	土豆
65	萝卜
66	应该是看起来金灿灿、口感糯糯的东西，再好好想想吧——
67	南瓜
68	除了南瓜以外，应该还有别的什么，再好好想想吧——
69	白果
70	应该是看起来金灿灿、口感糯糯的东西，再好好想想吧——
71	原来是土豆啊。将料理过的南瓜和土豆煮在一起，有时候确实会让人分不清呢。
72	将土豆和南瓜与黑毛猪肉一起炖煮，究竟会产生什么样的口感呢？我已经跃跃欲试了！
73	虽然我的宠物们做得不尽如人意……但是你的话，或许能够给这道料理带来新的风味呢。
