ID	Context
0	……是吗？发生了这种事……
1	您也觉得很奇怪吗？
2	……
3	不。偶尔换换口味也很正常吧？
4	可是，美铃小姐当时真的不像是睡着了的样子……
5	在那种地方睡着肯定做噩梦了吧。睡太多了也会影响睡眠质量。
6	真的是这样吗……
7	嗯啊。反正妖怪什么的——
8	诶——
9	痛！我的头——你——
10	紫小姐！！
11	我们又见面了呢，老板娘。
12	您、您好！
13	你怎么回事？
14	我一直在听着你们的对话，真是听不下去……你太过于懈怠了哟。
15	你可真是一点也不懈怠。偷听狂。
16	呵呵。有着超直觉的你，应该马上就意识到这异常的情况了吧？
17	诶？！您是说……
18	……我没觉得有什么异常。
19	那么，你就不仅是懈怠，而是愚蠢了。
20	……
21	到底是怎么回事？您是不是知道些什么？
22	呵呵。幻想乡正悄悄地发生着一些事，没想到你是第一个察觉到的人，就连我都尚未知晓……
23	失忆症之类的在妖怪间流行起来了？
24	在解释这件事之前，先让我说明一下我此次到访的本意吧——
25	我这次，是怀揣着一个重要任务来访的哟。一个来自新地狱的委托。
26	……
27	你别擅自给我扩展业务啊！
28	这件事，并非与幻想乡没有关系。一个罪不可赦的犯人，从壁垒森严的地狱中逃了出来——
29	难道说，他逃到了幻想乡？
30	本来只是有可能，但通过你刚刚报告的情况，可以肯定她逃到了地上。
31	诶？！
32	总之，只要把这个家伙揪出来送回地狱就行了吧。
33	的确如此。但事情恐怕无法如你想象般顺利。
34	什么意思？
35	这个从地狱逃脱的永久罪人，是被称作“反狱王”的可怕怨灵，其名为宫出口 瑞灵，是一位心怀对幻想乡敌意的复仇者。
36	是怨灵？！还对幻想乡怀有敌意？！
37	不管她想干什么，区区怨灵——
38	怨灵中也有拥有格外强大的力量，根据地狱处传来的情报，这位反狱王本事可不得了呢，否则也不可能从铜墙铁壁的狱中逃出来。
39	她逃出来后，为了躲避狱卒的追捕而到处附身。不仅能自由操纵被附身的身体，而且能使用被附身之人的能力。
40	再加上她慎重而狡猾的个性，附身他人后几乎无法看出破绽。
41	被附身……
42	难道露米娅和美铃小姐……
43	极有可能。被附身后的人会失去被附身期间的记忆，因此也无法从她们身上得到有用的情报。想要揪出反狱王的存在，本来十分艰难——
44	那怎么办？！……诶？本来？
45	呵呵。多亏你的报道，才让我注意到了那位滴水不漏的反狱王的“漏洞”哦。
46	因为我？
47	……我明白了。怨灵是不需要进食的存在，但被反狱王占据的身体有进食习惯。
48	为了维持肉体强度、也为了掩人耳目，反狱王不得不想办法进食。
49	但她并不知悉被附身者的口味，所以被老板娘察觉到蛛丝马迹……这就是抓住她的机会！
50	不错。只要想做还是可以做得很好的嘛～
51	我……虽然我会记录客人的口味偏好，但也不是所有人的口味出现偏差我都能马上识别出来……
52	要做到这一点确实不容易……不过，我知道这世上有及其擅长识别“微动”、即微末动作的一群人，如果能说动她们来训练老板娘，之后一定会大有提升。
53	我只是一个开食堂的，这种像是超级英雄一样的工作……
54	……
55	毕竟是头号逃犯，而且是在种族上天然克制妖怪的怨灵，把老板娘搅和进来，会不会对她太勉强了？
56	哦呀，你居然也开始心疼妖怪了……这可不是我希望看到的事呢……
57	不过，我当然不会把全部压力都推给一只小麻雀。无论老板娘是否答应帮忙，幻想乡的贤者们和新地狱的使者都会不遗余力地追踪反狱王的下落。
58	……
59	既然我有能够帮得上忙的可能，我、我可以试一试！
60	你没问题吗？不要逞强哦。
61	反正听起来也就是继续做菜嘛……不过，接下来是不是要去拜访紫小姐刚刚说的能够识别“微动”的人？
62	那不是马上就能够拜访的对象……这件事稍微放一放，姑且给我些筹谋的时间吧。
63	那我接下来该做什么呢？
64	是呢……你就去一趟魔界吧。
65	诶？！！
66	为什么是魔界？
67	虽然没有切实地抓住反狱王，但地狱的使者对她也是紧追不舍的程度。
68	根据地狱部门的情报，宫出口瑞灵某次逃窜到魔界附近，使者以为她又会故技重施藏身到魔界中，正准备进行地毯式搜索，却看到她飞快地狰狞着逃出了魔界。
69	魔界究竟有什么东西让宫出口瑞灵这么惧怕？要是能找出来，或许能掌握更多关于她的弱点。
70	可是……魔界……
71	那么可怕的地方，我有点……
72	魔界不是什么可怕的地方哦……那里说不定比幻想乡更像乐园呢。
73	诶？！
74	说起来，我和魔理沙都认识的一个熟人，最近似乎就在魔界旅行……那个家伙很有手段，说不定还真知道什么些情报。
75	不愧是博丽的巫女，就连魔界都有你的人脉呢。既然如此，你就和老板娘一起去吧。
76	……
77	有、有灵梦小姐陪我的话，我就什么也不怕了！
78	……好吧。那我就陪你走一趟吧。
79	可是，要怎么去魔界呢？
80	就从这里通过吧——
81	那么，我也该去做我该做的事了——
82	……真是方便的能力啊。
83	走吧。我们也早去早回！
84	好、好的……
