ID	Context
0	小麻雀~
1	青娥小姐……您好……
2	让我想想，今天来讲什么好呢~
3	……为什么您总是缠着我布教呢？您对其他人似乎也不这样呀？
4	当然是因为小麻雀你有仙骨呀。
5	诶！？我有吗？在哪里？
6	仙骨这东西，是看不见摸不着的。
7	那您怎么知道……
8	就是感觉哟~
9	您是不是又在捉弄我了……
10	哎呀~是真的哦。一般的仙人未必能感觉得到，但我是活了数千年的仙人。
11	虽然我也不清楚为什么……但我确实能感觉到你身上有一股强大的“因缘”在庇护着你，或许你在不经意间积累了什么大功德呢。
12	越说越玄了……
13	不过……您居然已经成为仙人这么久了，为什么还没有进阶成为天人呢？
14	因为我的努力没有得到苍天的认可，结果成了一名邪仙呢。
15	邪仙！？难、难不成您——
16	所谓邪仙，并不是说我丧尽天良、坏事做尽什么的。只是因为我不按常理、不遵天道罢了。
17	仅仅由于思考和行动都不够妥当就被断绝天人之路。可惜呐~
18	青娥小姐……
19	哎呀。小麻雀真是善良，随便几句话就涌出同情心了么？
20	您又捉弄我！
21	呵呵呵~我根本就不想成为天人~
22	为什么？
23	人类若想成为天人，首先必须斩断七情六欲，且被划归在轮回转生之道以外，永远在天界中生活，那多无趣啊。只要我没有成为天人的想法，以仙人之身，不是更能随心所欲么？
24	这样的话，我们妖怪似乎也差不多……青娥小姐，您说您不遵天道，那您是怎么当上仙人的？
25	这要追溯到几千年前、我还是人类的时候呢——
26	哦、哦！
27	呵呵。小时候，我的父亲沉迷于道教，丢下我一人独自上山隐居修仙……
28	……您恨他吗？
29	呵呵~你在说什么呢~？
30	父亲留下了很多修仙的书，我很感兴趣，反反复复地读了很多遍，也开始憧憬起道士来，发誓自己终有一天也要修成仙人与父亲重逢~
31	您的心志还真是坚定啊……
32	长大以后，我有幸过上了衣食无忧的日子，但从来没有放下过修道的梦想。于是我郁郁寡欢，自闭了起来，再也不和别人说话——
33	直到八年后，我突然跟家人告别，从此一睡不醒……
34	怎、怎么会这样……
35	嘻嘻。别紧张，这些都只是障眼法而已~
36	诶！？
37	我从书上学到了一个法术，那是通过先死一次、或者说看起来像是死了一次，然后再次复活的秘术。我将竹棒伪装成自己，演了一出假死戏。家人埋葬的也只是竹棒而已。
38	就算埋葬的是竹棒，在家人心里，你离开他们这件事是真实的……
39	作为妖怪，小麻雀还真是有人情味呐……不过，当我决定要舍弃世俗出奔的时候，这一天注定无法避免。我渐渐疏远他们，整整忍耐了八年才施展这个秘术，已经是我最后的柔情了。
40	……仙人的世界就那么令人憧憬，值得您做到这种地步吗？
41	……没错。为了去到那令人憧憬的仙人的世界，我只能舍弃世俗……就算要欺骗家人我也在所不惜。
42	可是……
43	真奇怪。你是在责备我吗？别忘了，我的父亲当年也是这样做的。
44	……
45	我明白了。这么说来，与其说您是憧憬仙人……不如说是憧憬自己的父亲。您所做的一切，只是在追随父亲的步伐而已。
46	哦？
47	还记得您刚刚提到的最初的誓言吗？
48	是什么来着？
49	您不是刚刚才说过吗！？您发誓，终有一天要修成仙人与父亲重逢！
50	……呵呵。我明白小麻雀的意思了。真是有趣的想法。不过，时间已经过去太久太久了。
51	……啥？
52	就算最初的我只是一个想要追随父亲的孩子。但为了成为仙人，我付出了相当多的努力，为此还做了不少忌讳之事……
53	这段时日太漫长了。等回过神来，与其说父亲的身影在我的心里变得模糊，不如说，就连父亲这个概念也几乎从我的心里消失了。
54	唔……仙人似乎都是离群独居。或许成为仙人以后，就会渐渐忘记人类的身份……
55	是呢~和小麻雀聊天真有意思，居然在不经意间审视了自己的过去。好久没做这种事了。本来是想着传教的，结果似乎连我自己也有所开悟了。
56	这样吗？……您开心就好啦。
57	嘻嘻。小麻雀果然是有天赋的，不枉我特意为你准备了羽衣。噔噔蹬蹬——！很漂亮吧？快穿上看看~
58	别硬塞啦——！我本来就是鸟，要羽衣干嘛……
59	别乱动~不错不错，再配上这套服饰，就像真正的仙女一样呢~
60	哇——好漂亮的裙子——
61	爱美之心小麻雀也有之呢。这些就送给你了，不许假惺惺地拒绝哟~
62	那、那我也得给您回个礼……
63	好呀好呀！小麻雀要给我什么呢？
64	我……我身上也没有什么……这、这个是我制作的演唱会VIP票……
65	小麻雀制作的呢……你该不是忘了画日期吧？
66	唔……举办演唱会需要做很多准备，所以我也不确定什么时候能举办……但我保证！我一定会努力举办出最热闹最精彩的演唱会！
67	如果您不嫌弃，举办的时候请您来玩吧！无论什么时候，只要有这张票，我的演唱会都会有您的嘉宾席！
68	呵呵。也就是说，这是一张无限期门票呢。真有趣。放心吧~小麻雀的邀请，我是不会拒绝的~
69	嘿嘿。谢谢您的捧场！
70	好咧！那么，我邀请小麻雀一起去听宣道会，小麻雀也断不可能拒绝吧？
71	………………诶？
72	走吧~
73	呜呜呜——这个还是饶了我吧——
