ID	Content
0	响子？怎么这么急匆匆的样子……发生什么事了？
1	啊！难道是昨晚——
2	不是啦……你还记得最近到店里来捣乱的那只兔子吗！？
3	当然记得！
4	每次都借着吃饭的由头来强买强卖，有着客人这层身份，我们也不好直接赶走她。实在是太狡猾了！
5	要不是她，我昨晚也不会……
6	我也是越想越气，昨晚回去后和其他妖怪聊了一下，才知道原来她就是新闻里说的最近在幻想乡到处撒野的兔子！
7	据说从妖怪山开始，她就一直在做这种事，受害的不仅仅是我们店！
8	啊！？就没有谁能治理一下她吗……
9	我这次来就是要说这件事！
10	既然她是这么恶劣的家伙，我们也不能坐以待毙了！
11	这里毕竟是灵梦小姐的地盘，妖怪的事情……找灵梦小姐商量商量，或许会有办法？
12	对诶！我怎么没想到！有灵梦小姐在……我马上就去找她！
13	啊，来赛钱吗？
14	不是啦，有件事想拜托您……算是私人的委托？
15	你是不是有点太得意忘形了啊？我为什么要接妖怪的委托？
16	我实在想不到别的人选了……我会给报酬的!
17	有报酬的话……我就姑且先听一下吧。
18	是这样的，最近有一只妖怪兔经常到我的店里来——
19	虽然也会正常的吃饭，但吃完后总是要向我强卖点东西。
20	如果拒绝的话，就会摆着一张臭脸来断我的Combo！
21	哈？在我的灵符的威吓下，还有这么胆大包天的妖怪吗？
22	是什么样的妖怪啊？说说她的样子。
23	啊，是什么样子来着……
24	你这个鸟脑袋……
25	就、就是普通的妖怪兔的样子嘛……
26	你知道幻想乡有多少只妖怪兔吗？
27	唔……啊！她胸前好像挂了个胡萝卜项链来着！
28	……
29	是那个坏东西啊，我知道了。
30	诶！？
31	那家伙最近做的事情我也知道一些……不过她下手的对象都是妖怪，所以和我无关。
32	呜呜，怎么这样！
33	唔，这样吧！你的店也算是我罩着的，今天就算你们免费了，我会让她的小伎俩失效。
34	太感谢了！等等……只有“今天”吗！？
35	那个家伙十分狡猾，只要有漏洞就会钻。
36	对付她比一般的大妖怪还吃力，有时候能气死人。
37	这次就算你免费了。以后再要对付她，至少要来神社赛钱才行哦！
38	赛钱？那……要赛多少呢……
39	啊啊，这个嘛……至少不能是最低那项吧？
40	五、五百起步……
41	也就是说，只要没有灵梦小姐的额外加持，她就有可能会钻空子来？
42	不错，就是那样滚刀肉一样的妖怪。
43	好吧……
