ID	Content
0	阿空，从第一次见面我就很在意——
1	你的右手是怎么了？
2	右手？
3	啊啊，这个已经不是右手了哦。是我的“第三足”！
4	……什么玩意？
5	其实我啊，不是普通的地狱鸦。我的体内——
6	寄宿着神明哦！
7	到底是怎么回事……
8	其实我也不太清楚是怎么回事。那一天，我如常看守着灼热地狱遗址，突然出现了一个从地上来的使者……
9	地底的安防看来不太行啊。
10	不过她什么也没干。只是对我说了两句就走了。
11	……什么莫名其妙的……说了什么？
12	她说，在灼热地狱遗迹中隐藏有人类史上最后一种能量的秘密。而我——
13	作为栖息在火焰中的乌鸦，可以让那究极的力量寄宿于自己身体中！这样一来，不仅是对地底，也可以给地上带来更多的希望！
14	……
15	听起来我就像救世主一样吧？那一刻，我感觉自己好像被光芒包围了！仿佛有什么力量进入了我的身体——
16	怎么感觉好不靠谱的样子……
17	但这是真的！等我回过神来，身体就变成这样了。
18	唔……这副身体真的给你带来了什么力量吗？
19	嘿嘿，听了可别吓到哦！
20	我的左足成了“分解之足”！右足是“融合之足”！原本的右手则安上了能控制它们的“第三足”！胸部这个深红色的是“赤之目”——
21	停停停——
22	你这样一股脑地说我也听不明白啦！什么分解什么融合的……那到底是什么力量啊？
23	这可是我背了好久才背下来的台词啊——总之就是核聚变啦！你知道什么是核能吗？
24	不知道。
25	那你知道八咫乌么？
26	乌鸦？
27	那可不是一般的乌鸦，是寄宿在太阳的乌鸦神尊哦！八咫乌尊拥有究极的力量，可以控制神之火。而现在，这些力量变成我的了！
28	神、神之火……哇喔，你原来是这么厉害的吗……
29	被吓到了吧？哈哈哈，我那时候到处展示自己的力量，大家都是你现在的表情！
30	诶！？这么强大的力量可以随便展示吗？
31	虽然无法把这股力量毁天灭地的一面展示出来，但是稍微让地底的伙伴们见识一下还是可以的。比如用神之火烤个串什么的——
32	……嗯？是我职业病犯了吗？我刚刚好像听到……烤串？
33	是烤串啊！哎呀。你别小看我哦！我当时烤的串儿在地底还蛮受欢迎的。我还给它起了个很拉风的名字，叫做“一击☆必杀”！
34	……
35	瞧瞧你这惊呆了的样子……也难怪，毕竟你是厨师嘛！一定很想学我的秘方吧？要我教你也不是不行哦！
36	好啊！我也想见识一下在地底蛮受欢迎的烤串是什么样的。
37	不过我没有食材啊。你去准备些食材……还有料理，等我吃饱了就做给你看！
38	……好！
39	哇，你准备了那么多食材啊！
40	我怕你制作失败……多准备点总没错！
41	干嘛这么不相信我啊……虽然确实是有这种可能……
42	嘿嘿。这叫了解你。毕竟我们都是鸟脑袋嘛~
43	哈哈。那还真是亲切啊！
44	快吃吧。等你吃完就该给我烤肉啦——
45	好咧！
