ID	Content
0	琪露诺！我又来玩啦~！
1	哦！你来得正好！
2	咱刚刚捉弄了一下湖边钓鱼的人类，他就吓得把“这个”丢了。
3	现在咱们正在研究“这个”要怎么用。
4	诶！这不是鱼竿吗？
5	咱之前看人类用过。好像只要把这个钩子、这样子丢到水里——
6	等一会儿就会有鱼上钩了！
7	这样不行哦，你们连鱼饵都没有，怎么会有鱼上钩呢？
8	你会使用这种人类的道具啊？
9	嘿嘿，我可是钓八目鳗的达人哦！
10	这个是这样、这样、这样使用的……
11	……
12	怎么还是没有鱼上钩啊？
13	钓鱼要耐心啦，你这样晃来晃去怎么可能有鱼上钩。
14	好无聊啊，钓鱼一点也不好玩，咱不玩了。
15	放弃得好快！
16	咱不需要这种东西，也能轻松抓住湖里的鱼！
17	你该不会是直接把鱼冻住吧？
18	答对了！
19	真方便啊——
20	哼哼！咱用这招可是吓了不少人类呢！毕竟咱是最强的嘛！
21	吓人类？
22	你看，这儿不是有很多人类来钓鱼嘛？
23	毕竟是人类的钓鱼胜地嘛。据说这儿能钓到怪物级的大鱼呢。
24	这里是我的基地，才不是什么钓鱼圣地！
25	你看那边那个人类老头，几乎天天都来这儿钓鱼！所以，我就想捉弄一下这些人类……
26	所以你才把鱼都冻起来吗……
27	嘿嘿！那些人类看到自己钓上来的鱼被冻住，都大吃了一惊呐！
28	这与其说是捉弄，倒不如说正中他们下怀呢。
29	诶？为什么！？
30	因为鱼被冻起来的话，不就可以保存更久了吗？也会更美味，刺身拼盘不就是这样嘛——
31	刺身拼盘？那是什么？
32	就是将生鱼片放在铺满冰块的盘子上面的料理哦。
33	哇！听起来很凉爽的样子！
34	那当然。
35	咱也想吃！你也给咱做一个嘛！
36	那你要帮忙一起抓鱼哦！
37	没问题！出发抓鱼咯——
