ID	Content
0	我之前就想问了。为什么铃仙小姐那么忙，你看起来却总是很闲啊？
1	这就是脑力工作者和劳力工作者的区别吧。
2	就算这么说，可是你真的有在工作吗？
3	当然。我的工作就是指挥兔子们工作。
4	诶？这么说，原来你才是兔子们的首领吗？
5	兔子们可是只听我的话呢~
6	这样啊。我还以为首领是铃仙小姐呢！明明她看起来靠谱多了。
7	真是浅薄的见识啊。
8	可是，你是她的部下没错吧？
9	啊，没错哦~
10	那按你的说法，她的工作不应该是指挥你工作吗？
11	是这样呀~
12	所以说，为什么她那么忙碌而你那么悠闲啊？
13	可能是因为兔子们听我的，但是我不听她的？
14	……铃仙小姐真不容易啊。
15	别担心，至少戏弄她很有趣嘛。
16	这算哪门子“别担心”啊……
17	我看你也挺闲的嘛，都什么时候了，还有余力操心别人的事情呢~
18	嗯？现在离开店时间还早呢。
19	就你这脑瓜子，还是多担心担心自己的将来吧~
20	什、什么啊——我的未来还——
21	说起来，今天兔子们捡到了一个东西。
22	听人把话说完啊！
23	是吗？看来你对这个食谱没什么兴趣呀~
24	诶！？
25	这还是你店里没出现过的新品呢。既然你没兴趣，那我就让兔子们拿去烧火好了~
26	诶！！我有兴趣！我有兴趣！！！
27	是嘛。你就这样一头埋进厨房里吧。这可是为了你好哦~
28	唔……总感觉有点不舒服，不过还是谢啦！
29	不客气。那么你准备给我什么呢？
30	诶？
31	怎么？没有回礼吗？
32	哪有人还没送就要回礼了啊！
33	那你要不要呢？这可不是麻薯级别的食谱哦~
34	……我没有别的可以回礼，给你做顿好吃的吧。
35	也行，那我要吃“不可思议”的料理哦。
36	……知道啦。
37	再不快点的话，我就给兔子们拿去烧火了哦~
38	现在可以把食谱给我了吧？
39	那就给你呗。反正也是兔子们捡回来的~
40	……
