ID	Context
0	刚刚好像有一艘飞船降落在这附近……
1	啊。你看到了吗？那是圣辇船哦。
2	哇——传闻居然是真的！？命莲寺真的有一艘飞船！
3	是真的呢。而且我就是这艘船的船长哟。
4	什么！您是船长！？
5	既然是船长……为什么还那么热衷于往别人的船注水啊？
6	一边给船注水一边和船长聊天的那种紧张感非常有趣哟！
7	无法理解……
8	幻想乡很少有乘船的机会，好无聊啊——
9	以前总想着离开大海，现在再也见不到了，反而有点怀念。
10	幻想乡没有海呢……在海上航行的生活是怎么样的？
11	海上航行的生活其实很枯燥，眼睛一闭一睁，看到的尽是一片汪洋。唯一能给海上生活带来些狂澜的，就是随时可能夺走性命的暴风雨——
12	那是真正的物理意义上的“狂澜”……
13	哈哈哈。没错。也就那个还有点意思。
14	唔……但是在海上航行的话，至少能享用吃不完的美味的海鲜吧？
15	当你在海上呆久了，别说海鲜，闻到海水的味道都觉得腻味。真正经典的海上食物，不是海鲜，而是一个意外产物——
16	那、那究竟是……
17	很久以前，有一艘船航行到比斯开湾……这是一个风暴频发的海湾，有无数的水手和船只遇险，被誉为“船员的坟墓”。
18	呜哇哇——为什么要去这么危险的地方！？
19	海上最不缺的就是水难事故。连这点觉悟也没有，还出什么海啊——
20	人类经常会做出将自己的性命置于危险境地的事情，真是无法理解。
21	是呢。这艘船也不出意外地遇险了。幸运的是，船员们并没有全部被风浪卷走，有的幸存下来，游到了一个小岛上。
22	太好了——
23	可惜，这座岛相当贫瘠，几乎没有能够果腹的食物。这样下去，他们迟早也会饿死。
24	怎么会这样……好不容易才从海难中逃生……
25	幸运的是，当时随着船员们一起被卷到岛上的，还有那艘已经破败不堪的大船。虽然这艘船已经无法继续航行，但船舱里装满了面粉和芝士。
26	太幸运了！这样他们就能撑到救援了！
27	不幸的是，他们设法潜回船舱找回来的救命的“宝贝”，已经被海水浸泡得一塌糊涂。
28	啊啊。一次又一次希望破灭……
29	希望并没有完全破灭哟。作为厨娘的你，应该也能想到才对。
30	别卖关子嘛……
31	偶尔也动动你的小鸟脑袋吧~
32	唔……要怎么拯救这些被海水泡烂的食材？如果有烤箱的话……
33	啊！我知道了！是——
34	八卦炉
35	……确实有见过魔理沙用八卦炉来烤蘑菇，但那玩意儿是谁都能有的吗？
36	烤箱
37	船被冲得四分五裂，船舱也被海水浸泡得一塌糊涂，即便真的有烤箱也不可能恢复使用状态。
38	太阳
39	将就着吃
40	生吃被海水泡糊的面粉？你也太看得起人类的胃了。
41	没错。船员们把浸泡在海水中的面粉、芝士混在一起，揉成薄饼，贴在岛上阳光明媚的一面礁石上，烈日很快就把这些薄饼烤熟了。
42	这些经过太阳烘烤的“甜食”，不仅救了他们的命，味道也十分香脆可口。幸存者们也藉此在岛上多撑了一个多月，最后被一艘过往的船只救出。
43	总算脱险了！不过这道甜食的做法……总觉得有点熟悉……
44	哈哈哈。为了纪念这次脱险，幸存的船员们回去后，用同样的方法烤薄煎饼，并给它们取名为“饼干”。
45	原来是饼干啊！
46	是呢。这就是传说中饼干的起源哦。
47	真有意思！听完这个故事，我也想做做看了！
48	做吧做吧！我也好久没吃了——
