ID	Context
0	影狼小姐，我来找您玩啦——
1	啊——请稍等一下——
2	……
3	抱歉让你等候了。
4	您刚刚是在写信吗？
5	对。我经常和草根妖怪网络的朋友通信。
6	草根妖怪网络？
7	草根妖怪网络就是我们这种弱小而安分的妖怪们一起构建的互助组织哦。
8	我好像有听说过。不过妖怪们聚在一起形成组织，灵梦小姐要是知道一定会发火吧？
9	要是她真的来找我们麻烦，我们才开心呢。
10	难道您想被灵梦小姐退治吗？
11	作为过来人，我可以负责任的说，灵梦小姐下手绝不留情！
12	这就是所谓的赤色杀人魔吗……
13	等等——我们当然不是为了被退治才聚在一起的——
14	真的？
15	你看，像我们这些看起来无论如何都掀不起风浪的妖怪，巫女连理都不理。
16	那不是正好吗？
17	一点也不好啦。这样一直被边缘化的话，不就什么都不知道了吗？
18	就算想通过报纸来了解一下幻想乡正在发生什么，最后也只会被天狗利用。
19	啊……所以才会被忽悠到辉针城旅游……
20	就是啊！言之凿凿地说是什么少彦名神的后裔，大名鼎鼎的、难得一见的小人族的城，吹嘘得像真的一样——
21	好像也不算是撒谎……
22	就是这样才狡猾啊。在谎言里参杂真实信息，把平平无奇的东西用华丽的修辞进行包装来误导大众。
23	就是因为幻想乡的情报一直被掌握在大妖怪手里，这样的情况才一再发生！
24	如今除了天狗，又加入了狸猫……她们在信息上的扭打，让情报更混沌了……
25	这点我也体会到了……
26	我们最近都在想，还不如大闹一场和巫女扯上关系来得直接。
27	我就说你看起来一副很想被退治的样子。
28	都说了不是这么回事啦……
29	好吧。我大概明白草根妖怪网络的性质了。那你们平时都交流什么情报呢？
30	我们交流的可多了——
31	比如昨天吃什么，今天吃什么，明天吃什么——
32	怎么都是吃啊！？
33	民以食为天嘛。我们平时又没有什么事，可不就只能惦记点吃的嘛。
34	……既然是互助组织，应该不只是交流情报吧？
35	当然也会有一些实质上的行动——
36	比如一直和我通信的妖怪说，自己行动不便，于是拜托住在竹林附近的草根妖怪提供一些竹子和笋给她做料理。
37	等她完成了料理，会和提供帮助的对象一起分享这份美味。
38	咦？用竹子和笋做料理吗？
39	很有趣吧？如果你也感兴趣，可以和我一起完成这个互助任务哦！
40	好呀！
41	收集这么多应该差不多了吧？
42	够了够了。你在这里等我一会，我把这些食材送过去。
43	那就麻烦您了！
44	我回来了——
45	哇！好大一锅！
46	你知道吗？信的另一头居然是一条人鱼诶！
47	湖那边确实有过人鱼的传说，我还从来没见过呢。
48	我也没见过。还以为美食就是人鱼汤，差点就把她吃了。
49	……那这锅是…………
50	放心，这只是她炖的石锅肉。闻着可香了，快来尝尝吧~
51	那我就不客气了……原来如此，将竹笋和牛肉一起放在石锅里炖到嫩而不糜，还加入了竹子来去腥……
52	您的这个笔友真是个心灵手巧的料理爱好者！
53	你这么喜欢这道料理的话，要不是试试在店里做呢？
54	可以吗！？
55	是的。她说自己行动不便，做出来料理也难以推广。如果你能帮她把这道料理传达给更多人，她会很高兴。
56	那当然没问题，我早就想做做看了！
57	太好了。我现在就去写信把这个好消息告诉她！
