ID	Content
0	勇仪小姐，昨晚旧都这边在开宴会吗？
1	哦？你也来参加了吗？
2	就算没有参加，我也能知道——直到营业结束，我都还能听到街道这边载歌载舞的声音呢。
3	那还真是抱歉了啊。这边没有秩序可言，自然也不会遵守地上那些诸如到了夜晚就要降低音量的规定。
4	没事啦！毕竟对咱们妖怪来说，夜晚才是一天最精彩的时候嘛。
5	没错！地底的夜生活可比地上要精彩多了哦。
6	我听客人说，昨晚众鬼在举办巨物比赛，那是什么呀？
7	哈哈哈，所谓巨物，就是庞大之物。比如巨大的酒杯、巨大的狼牙棒、巨大的鞋子等等——
8	听着还挺有意思的。可是您说的这些东西五花八门的，胜出的标准是什么呀？
9	没有标准。凡是异于寻常之物，都可以参与比赛。
10	没有标准！？那怎么比呀？
11	哈哈哈！地底没有规则。只要众鬼一致认为你是胜者，那么你就是。
12	唔……怪诞料理挑战赛也是这样。地底的活动真是让人搞不明白啊……
13	参加一下不就知道了。
14	诶！？我可以参加巨物大赛吗？
15	当然！鬼的活动来者不拒！
16	那我得好好想想，用什么来参赛比较好呢……
17	既然是地上的妖怪，就给我们看看地上有什么非凡之物吧！
18	地上的……
19	好！我这就去找！之后还请您帮我过过眼哦！
20	哈哈！去吧去吧！
21	勇仪小姐！您看看我找的这些可以吗？
22	这都什么乱七八糟的啊……
23	您看看这根萝卜，是我在田里找到的最大的哦！还有这个南瓜也是！
24	至于这条鱼，可是我拜托村里技术最好的钓鱼翁帮我钓的，足足有一米长呢！
25	哈哈哈，这就是你准备用来参加巨物比赛的东西吗？
26	怎、怎么样？
27	这种人类种植的萝卜和南瓜，对鬼来说，也不过是一口。
28	至于这条鱼……这是鳟鱼吧？区区一米的鳟鱼……
29	这、这可是我见过最长的鳟鱼了……
30	等你见过两米长的鳟鱼，就会觉得不过如此了。
31	唔，好难啊……
32	别折腾这些你不了解的东西了，弄点自己擅长的不好么？
33	自己擅长的？……
34	对啊！既然内容不限，也就是说我做料理也可以？既然是料理，那么想做多大不就都由我说了算嘛！
35	哈哈哈！这么说来，你岂不是胜券在握了。
36	嘿嘿！多亏勇仪小姐点醒了我。等我做出来这个巨大的料理，还请您务必来尝尝哦！
