ID	Content
0	帕露西小姐，最近来往地底的妖怪似乎变多了呀？
1	临近怪诞料理挑战赛，多了不少像你这种来凑热闹的家伙。
2	而且，每个都让人十分嫉妒——
3	……对于初次见面的人，您也可以马上嫉妒起来吗？
4	当然！嫉妒的理由要多少有多少。
5	那……盘踞在地底的妖怪，据说都是被厌恶者，这样也能让您嫉妒吗？
6	即使她们受到地上的厌恶，可都有着自身的闪光点。
7	比如土蜘蛛虽然会传播疾病，但多亏了这样，有她们盘踞的风穴才能阻扰好事者的闯入。
8	而且，她们还能凭借擅长的土木作业把自身的价值传达出去，实在是让人嫉妒！
9	这么说来，土蜘蛛确实很了不起呢。
10	还有那群讨厌的鬼！力量如此之强，每天都能过着随心所欲的日子，也着实招人嫉恨！
11	嫉妒的理由果然是要多少有多少啊……
12	还有地灵殿的那个觉妖怪，明明拥有着最令人厌恶的读心能力，却对动物们那么温柔，收获了那么多动物的喜爱！我好嫉妒啊——
13	唔，这确实是一般人无法了解的一面呢。
14	这世上本来就没有一无是处的人。如果真的有，那这个人不就独一无二了吗？如此特别更是招人嫉妒！
15	噗呲——
16	你笑什么？
17	虽然大家都说帕露西小姐很善妒，但您的内心深处其实很憧憬大家吧？
18	我为什么要憧憬她们？我有的只是嫉妒。
19	那就当做是这样吧。嫉妒着大家的您，也很温柔哦。
20	……你在说什么啊？
21	因为，您很擅长发现别人的优点啊。
22	这有什么了不起的？每个人身上都有闪光点，就是因为这样我才嫉妒啊。
23	我觉得很了不起哦！能注意到别人的优点，这不也是您的闪光之处嘛！
24	我……唔……我倒无所谓……
25	桥从此端通往彼端的连系，常寓意着从现世通往彼世的路途。所以，地上也有着把桥视为心灵的归宿的说法。
26	过去我不太明白，但是现在我稍微能理解一点了——
27	经过桥的可怜之人，即便已经被此世抛弃，至少还能在最后得到认可，一定会感到慰藉吧？
28	……死后的路可不好走，如果万念俱灰，就会迷失了方向。
29	为了让亡者能够坚定地走下去，这种程度的信念必不可少。
30	原来如此！守卫这条连结地上与地下的纵坑的人，是帕露西小姐真是太好了。
31	这段时间真的受了您许多照顾，您以后要是来地上，一定要来找我玩哦！
32	像我们这种被厌恶者，就算到地上也不会有什么好事发生。
33	怎么会！这个——这个请您收下！
34	这是……演唱会门票？
35	虽然现在还没有办起来……但我相信，总有一天会实现的。无论什么时候，我都会给您预留最好的vip坐席。一定会让您在地上也能感到幸福哦！
36	我好嫉妒啊！如此幸福……如此耀眼的你……
37	务必把这个不幸的仇返人形带回去！
38	这个就是传说中能够趋吉避凶的仇返人形？
39	……原来你知道啊。
40	虽然看起来很可怕，但它其实一直在保护着持有者，这种不坦率的温柔和您很像呢。
41	唔……
42	谢谢您的礼物。我一定会好好珍惜的！
43	真是让人嫉妒的笑容啊——哼，这个也给你吧！
46	这、这是怪诞料理挑战赛的推荐函！？
44	为了让我能够一直嫉妒下去，你可绝对不能失去这个笑容哦。
45	是——我会努力的！
