ID	Context
0	幽香小姐您好呀——！！！
1	鸟都被你吓走了——真亏你有这样的大嗓门，像你这样的鸟再多一些，这片花田就无人能眠了。
2	嘿嘿。我这不算什么。我的搭档可是山彦，她的嗓门才真叫大呢！
3	我没有在夸你哦。
4	没关系。我不介意啦~
5	……
6	我这次来找您，是特意来给您送这个的——
7	这是什么？
8	是我的演唱会VIP票！
9	需要我提醒你一下吗？这上面连日期都没有哦。
10	因为……还不确定演唱会什么时候举办……
11	……
12	但一定会办起来的啦。没有日期就表示，无论什么时候举办，只要是我的演唱会都欢迎您入场！
13	呵呵。有意思——你和刚来花田开店的时候宛若两人呢。
14	那时候确实是有些怵您，毕竟您是那么厉害的大妖怪——
15	哦？你的意思是，我并没有你想象中的厉害？
16	幽、幽香小姐您又来了！您别吓唬我啦——
17	我现在已经充分知道幽香小姐是个心胸宽广以及温柔的大妖怪！
18	……还真是鲜少被这样形容。
19	幽香小姐的厉害，是大家都知道的。但幽香小姐的温柔，只有我们这些围绕在您身边的人才知道。
20	……
21	说起来，其实我一开始敢来接近您，也不仅仅是因为受莉格露的托付。
22	我也是很久以后才察觉到……您似乎改变了形象？以前在神社里见到您，应该是一头干练利落的短发吧？
23	你居然才注意到吗？
24	感觉您换了形象以后，气质也发生了一些变化。如瀑的长发让您看起来变得柔和了。
25	……
26	所谓温柔与否，是仅仅靠着头发长短来决定的吗？
27	我不是这个意思……我只是有点好奇您为什么突然留长发啦。
28	其实，还真是这个原因。
29	什么？
30	虽然刚刚说得很不屑，但我确实就是为了让自己看起来更柔和些。
31	咦？幽香小姐原来也很在意大家的看法吗？
32	不。我毫不在意。
33	那是为什么……
34	我只是，不希望花儿再因我而遭受寥寂罢了。
35	花儿？……啊！我明白了——
36	因为那些“花田暴君”的传闻，人类畏惧您而不到这边来。所以您是为了花儿能够被赏惜，才想要改变人类对自己的印象？
37	没错。我虽不在意外界对我的评价，但……我在乎花儿的心。
38	花儿的心？
39	这也是我为什么默许你在花田开店的原因。它们是如此奋力地绽放——
40	这颗向阳的心，不该被埋没在一角。
41	但果然……人们并不会因为我蓄长了头发便改变对我的印象。本来也只是我的心血来潮之举，这样的结果早有预料。
42	可是我感觉花田确实是人越来越多了哦！
43	那是因为你在这附近开店的缘故。是你让这片花田多了一份人情味。花儿们一直也很感谢你——
44	本来打算今夜交给你的。既然已经说到这里，那便提前给你吧。
45	哇哦——！是鲜花做成的裙子！！！太漂亮了！！！
46	这是花儿们的谢礼哦。
47	可是这样的话……花儿不是很快就会枯萎吗？
48	你以为我是如何成为花之主的？所谓操纵花的能力，既可以让枯萎的花再次盛开，也能够让花一直盛开。
49	也就是说，这是条永不凋谢的鲜花裙……
50	追随在你身边是这些花儿的愿望，希望你能珍视它们的心情。
51	呜呜……太谢谢了！我、我一定会好好对待它们的！
52	呵呵，鸟与花也是一道古往今来的诗画之题。愿你们能互相妆点对方的梦——
