ID	Context
0	您的造型真奇怪。为什么要在头上顶一个碗呢？
1	这个碗可大有来处。你听过一寸法师的故事吧？
2	没有。
3	现在的妖怪居然连一寸法师都不知道了！？当年，法师可是被众鬼惧怕的、家喻户晓的存在！
4	居然是连鬼都害怕的存在？那他该有多强大啊……
5	那可不！他是最伟大的勇士，是我们小人族的英雄！
6	等等……您是说，一寸法师是小人族？
7	我确实是这么说了。
8	……我真是差点就相信了。鬼怎么可能会害怕小人啊！
9	这是真的！当年，法师以麦杆为鞘，针为剑，孤身前往京城闯荡，后来还成了公主的护卫。
10	有一天，公主去清水寺参拜，归途中薄暮冥冥，忽的卷起了一道邪风，大家定睛一看，狂风中居然出现了——
11	出、出现了什么……
12	在狂风中，竟然出现了可怕的赤鬼跟青鬼！
13	唔哇——鬼、鬼要来掳走人类了！这下完蛋了——
14	哼呵呵！那可不嘛，众多家臣看到鬼的出现，吓得脚都软了。
15	只有——勇敢的一寸法师站了出来，拔起佩在腰间的剑，径直刺向赤鬼——
16	成功了吗！？
17	哼。赤鬼这个坏家伙，竟然对法师不屑一顾，一手抓起法师便吞到了肚子里。
18	……也是，小人的剑怎么可能伤得了鬼嘛。
19	嘿嘿。就在大家都以为一寸法师被吃了的时候，赤鬼突然惨叫着在地上翻滚——
20	咦？难道是因为吃小人族的肉被诅咒了？
21	是因为法师在赤鬼的肚子里不停地用剑乱刺，赤鬼的胃都被搅得翻云覆海地，只能把法师吐了出来。
22	太神奇了！然后呢！？
23	然后法师又用剑把青鬼的眼睛给刺瞎了。其他的妖怪喽啰看到赤鬼和青鬼这个样子，吓得都跑掉啦！
24	没想到一寸法师身材娇小，胆子却这么大。难怪您会这么崇拜他。
25	所以说，绝对不能以貌取人哦！
26	我明白了！……等等，说到以貌取人……
27	怎么了？
28	我们原本不是在说，您为什么要在头上顶一个碗吗？
29	哎啊，抱歉了。我一提到法师就失了分寸……
30	刚刚不是提到，法师孤身前往京城闯荡嘛？
31	他在冒险途中被一条河拦住了去路，法师就是把这个碗当作小船过了河，才有了后面的故事。
32	原来如此，没想到这个碗有这样的来历……
33	我收集了很多法师用过的道具，还做了很多大腹饼，随时准备踏上冒险之路！
34	大腹饼是什么？
35	现在好像被称作“大福”，是非常有名的小吃，你作为厨娘居然不知道吗？
36	当、当然知道！您也太小看我啦！
37	因为从来没在你的店里看到它的挂牌呀。
38	店里位置有限，没法把我会的所有料理都挂出来。一般都只挂些热门料理给大家点单。
39	怎么可以这样！！每一道料理都有它们的光辉时刻，你应该经常更换菜牌！
40	唔……您说得也对。不追求功利，偶尔换一下每日挂牌也能带来新鲜感。
41	绝对——不能因为不起眼就无视那些娇小的料理——！
42	您别代入啊……算了，确实也好久没做，最近就做些红豆大福给大家尝尝吧~
