ID	Context
0	咳咳——咳——
1	魔理沙小姐，您生病了吗？咳——咳咳——
2	好大的灰呀！咳咳——您在干什么？
3	哎呀。家里实在没地方下脚了，我正在研究怎样重新塞回屋子会让空间大一点……
4	整理是为了减少垃圾间的空隙吗……您家从玄关开始就只能侧着半个身子才能进去了诶……
5	这些可不是“垃圾”啊，而且这样随意地放，它们才会因为随意而感到开心啊。
6	……多么标准的懒汉借口啊！
7	还说不是垃圾……那这个是什么？您知道吗？
8	哦……那个啊，是外界人神隐带来的东西，盒子里有一些塑料板件，似乎可以组装出外界机器人的样子。
9	像非想天则那样的吗？！这个超级酷！为什么不拼起来呢？
10	因为缺少了很多板件，所以就保持原生态好好地放在那里了哦。
11	那不就是垃圾吗……
12	这个大铁疙瘩又是什么啊？又沉又脏，好像还有股什么味道……
13	哇——那你可真的不识货了！这可是陨铁，是几亿年前掉在地上，非常稀有的金属！
14	虽然稀有度比不上绯绯色金，但它有很高的强度、又拥有很强的韧性，而且可以经受变态的高温——
15	可以说是一人之下，万人之上的绝顶的素材哦！很难得的！
16	哦哦……原来是这样啊，从外表上看真的没有觉得它有多厉害……
17	发现宝藏是需要宝石一样的眼睛哦！你在这方面是外行啦。
18	但我看食材的眼光是很毒的！好不好吃，新不新鲜我一眼就能看出来！宝石一样的眼睛我也有！
19	对啊！术业有专攻，你这不是挺明白的嘛。
20	那……这颗红红的石头又是什么？
21	那个——那个是叫做红玉的石头啦！非常美的颜色对吧？
22	这种红色确实很少见！非常鲜艳，但感觉又非常纯洁，一点杂质都没有呢。
23	所以它还有一个名字——天使的血！这是制作魔法道具的不二材料，过阵子我要让香霖帮我用它来改造八卦炉！
24	——等等！您刚刚说什么？！
25	呃……我说“要用它来改造八卦炉”——？
26	不是，再之前的那句——
27	天使的血？
28	不是不是不是，对了！就是那个脏兮兮沉甸甸的——它叫什么来着！？
29	哦——你是说，陨铁啊？刚刚不是介绍过了嘛，怎么突然——
30	它就是陨铁吗？！原来就是它……
31	我说的你反应是不是慢了一点，刚刚我在介绍它的时候，这个反应就应该给我安排上啊。
32	那个……可以把它让给我吗？我……我会出钱的！
33	你要这种材料干什么？你一个厨子，不看菜谱，看起兵法啦？
34	这是一个朋友在找的重要的东西，她很困扰，我也想帮她的忙。因为这东西很稀有，所以就想着既然遇到了就绝对不能错过……
35	虽然也不是不行——啊，但是在这个故事里我可是不缺钱的哦，你也懂的吧。
36	呜……的确，要想看您爆预算时会说点什么，可是个不小的挑战……
37	嘿嘿！所以你要是实在想要的话，就帮我跑个腿吧！
38	这张纸条上记录了我需要拿回来的东西，帮我去跑一趟吧。我今天实在没空啦！
39	我看看……
40	这个我做得到！就交给我吧！
41	来，接着——
42	这是……好可爱的星星饼干！是送给我的吗？
43	不能偷吃哦！这是跑腿任务之一，马上确认一下内容吧。
44	哦……原来是这样啊……
