ID	Content
0	感觉动物们都很听阿燐你的话呢。
1	因为咱是觉大人的左右手嘛。
2	好厉害。左右手一般都做些什么呀？
3	咱可以和尸体以及灵体对话，所以被觉大人任命管理灼热地狱遗迹的怨灵。这是咱最重要的工作。
4	是吗？那带走尸体的工作呢？
5	那个算是我的个人爱好啦。
7	就像是猫捉老鼠一样。猫有追逐活物的习性，咱们火车妖怪则是有着追逐从死者身上一瞬脱出的灵魂的习性。
8	灵魂脱出的一瞬间吗……
9	没错。所以咱只喜欢新鲜的尸体哟。
10	都已经是尸体了，还有新鲜不新鲜的区别么？
11	当然。就和你后厨里的食材一样，刚宰的都是新鲜的嘛。
12	这话说得真可怕啊。你该不会为了收集新鲜尸体去杀害人类吧……
13	当然不会啊！哪怕是以前幻想乡还没有秩序、妖怪到处吃人的时候，咱也从来没有伤害过人类的说！
14	那还真难得呀。
15	咱虽然对活着的人类没兴趣，但是咱喜欢跟尸体对话。人被妖怪杀掉之后，跟尸体的对话就有趣不起来了。咱才不会做这种自讨没趣的事。
16	难怪你总是盯着濒临死亡的人类……
17	是呐。这种紧张的时刻不是很带劲吗？
18	哈哈，我是不太理解啦……不过……
19	仔细想想，人类刚死掉的时候，应该会茫然吧？如果能遇到开朗善谈的阿燐，或许能中和一些对死亡的恐惧呢。
20	你居然会这样想？好意外呐！明明咱和尸体聊得那么开心，那些活着的人类却无法理解。还以为咱是故意在他们的悲伤上撒盐呢。
21	毕竟活着的人类是无法理解死后的事情嘛。
22	随便啦。活着的人类的想法，咱一点也不感兴趣呐。
23	……你就只对尸体感兴趣吗？
24	不不，咱现在对你做的料理也很感兴趣哦。你来地底也有一阵子了，有摸索到觉大人的口味偏好么？
25	稍微有一点点头绪吧……
26	真的吗？觉大人喜欢的食物是什么样的，你快带来给咱看看吧！
27	别着急嘛——下次过来的时候，顺便给你带一份吧——
28	说好了哟——
29	觉大人以前是经常吃布丁，不过这东西到底有什么好吃啊……
30	每个人的口味都不一样啦。
31	既然你都给觉大人开小灶了，也给咱做点咱爱吃的嘛~
32	你想吃什么？
33	看这个看这个——这是咱之前在一个葬礼上看到的传单。这个三文鱼天妇罗看起来很好吃吧？因为急着偷尸体，所以没逮着机会尝一口，要是你能做给咱吃就好了。
34	……不知道该怎么吐槽。不过看起来确实挺美味的，试试做也没啥坏处！
35	好耶！咱就等着老板娘的杰作出炉啦！
