ID	Content
0	唉……
1	打击这么大吗？
2	就算是幽灵，毕竟也是客人……
3	无法满足客人，难免会有点挫败感……
4	你这样想就对了！
5	啊，灵梦小姐！
6	听说你又去了冥界试炼啊。
7	唔……
8	你也想提升自己的气势，去真正地满足那些无底洞幽灵吧？
9	那些幽灵都是假的吧？怎么可能得到“真正的满足”。
10	这世上，像幽灵那样的大胃王是真实存在的。
11	通过那次试炼你也应该明白，凭你现在的气势，根本就不可能满足这种客人。
12	要是哪天真的遇到了，你甘心就这样举手无措吗？
13	那确实有点……
14	对嘛！所谓气势——只有理解和超越时间的本质，才能修炼出来连幽灵也能承认的气势！
15	……灵梦小姐，您想让我怎么做呢？
16	算了，绕来绕去确实不是我的风格！那我就直说了！
17	迷失竹林不是住着一群超越了时间的家伙嘛。
18	你把分店开到那儿的话，肯定能够更上一层楼！
19	这次是迷失竹林吗……
20	那种鬼地方，进去了就出不来，怎么可能有客人啊？
21	只要拜托竹林的主人，这完全不是问题。
22	竹林的主人……是那个传说中的月之公主吗？
23	不对不对——
24	是那个什么月之头脑吧？那些外星人之前在妖怪中还挺有话题的呢。
25	都不是！竹林的主人是一只妖怪兔，而且你们都认识哦。
26	啊……
27	该不会是……
28	没错，就是你们的老熟人——因幡帝！惊不惊喜，意不意外？
29	……
30	虽然确实和因幡小姐打过不少次交道，但我们一直都是被欺压的一方诶……
31	没错！那个家伙！她绝对会狮子大开口！
32	虽然那个家伙是有些……啊！不过我已经帮你们“打”过招呼了，你们尽管找她就是。
33	她真的会听您的吗……
34	她要是敢骗我，我就再去揍她丫的！
35	好吧。那……我试试找她谈谈吧……
36	然后还有——
37	明天一定要拿到许可是吧？
38	轻车熟路了嘛。
