ID	Content
0	山女小姐，您好~
1	是老板娘啊！你又来地底玩吗？
2	是的！地底与地上的饮食差异让我觉得很有趣！
3	真少见呀，地上的妖怪会对地底感兴趣。一般都是避之不及的。
4	说起这个……
5	过去我对地底的印象也不太好，主要是听说地底是被厌恶者的居所，所以对大家产生了偏见……
6	哎呀。没关系的，我们确实是被厌恶者呀。
7	正是因为不被地上的人类和妖怪接纳，我们这些家伙才会缩在地底不出去。
8	这也太可怜了……
9	我们被厌弃是有理由的，怨天尤人也没办法啦。
10	到底是为什么？别的不说，就说山女小姐您——
11	您明明那么亲切，为什么也会遭到地上的厌恶呢？
12	因为我是土蜘蛛呀。
13	无论我怎么抱持善意，身为土蜘蛛，我只会让碰到我的人类染上疾病。我们肆意行动的话，可能会给整个村子带来麻烦。
14	不管是人类还是妖怪，不待见我们也是理所当然的。
15	……就没有别的办法吗？
16	最近，竹林的医生似乎开发了特效药。不过，就算有特效药，也没有人愿意生病啦。
17	唔……
18	不能到地上去也无所谓哦。地底的生活也非常快乐和精彩。偶尔还会有胆大的人类跑到风穴来冒险呢。
19	我相信，那些人类只要和您聊上几句，就一定会喜欢上您的！
20	不可能啦。他们只要看到我的样子就会被吓跑。
21	诶！？不至于吧……我觉得山女小姐很可爱啊。
22	谢谢夸奖！不过妖怪和人类的审美或许不太一样？也有可能他们来的时候总撞见我在进食，仪态不太好呢。
23	您、您吃的该不会是——
24	哎呀，你想到哪里去了。就算是地底也早就不流行吃人啦。
25	那应该不至于被您进食的样子吓跑吧？
26	我最近迷上了一种自制昆虫面，外表看起来可能有点埋汰。
27	……不会吃坏肚子吧？
28	应该……不会吧？
29	您很喜欢吃面吗？地上也有很多美味又健康的面哦。我下次来的时候给您做一些吧~
30	真的？那就谢谢你啦！
31	地上的面也很美味呢。
32	是吧？以后不要再吃那种奇怪的东西啦。
33	虽然是有点奇怪，但那个昆虫面也很美味哦！
34	唔，用昆虫来拌面……
35	也不是真的拿昆虫来拌面啦，只是看起来像昆虫而已。
36	会是什么呢……
37	昆虫
38	都说了，只是看起来像昆虫而已、
39	昆虫的壳
40	昆虫的翅
41	只从翅膀看不出是昆虫吧？妖精的翅膀也差不多是那样。
42	昆虫的触角
43	只从触角看不出是昆虫吧？妖精的触角也差不多是那样。
44	应该是了！昆虫的壳保留了昆虫原本的香味，还多了一层酥脆的口感呢。
45	昆虫原本的香味？地底料理真是异想天开啊，我也来试试做好了！
46	那就太期待了。等你做出来，我一定要去尝尝~
