ID	Context
0	幻想乡里的狼的数量真多啊。
1	怎么突然感慨起这个了？
2	因为每到月圆夜，狼嚎声就像浪一样一声盖过一声。不太好入睡呢。
3	毕竟是“吼神”嘛……
4	吼神？
5	这是还在外面世界时的称呼。你知道，我是在外面的世界已经绝种的本州狼的狼女。
6	因为在外面世界已经绝种，所以狼才会在幻想乡随处可见。给你带来困扰真是很抱歉啊。
7	啊。也还没到困扰的程度啦。
8	绝种……外面世界不仅对妖怪不友好，对动物也这样吗……
9	甚至可以说，在外面世界的妖怪还好好活在这片土地的人类心中时，这片土地的狼就已经不存在了。
10	为什么呀？外面世界的人类这么讨厌狼吗？
11	正好相反，他们非常崇拜狼哦。
12	诶？
13	我们原本是世界上体型最小的狼。对人类来说危险不足，但对野兽来说有一定威慑力。
14	所以过去，我们被当地人视为追赶那些遭踏田地的鹿或熊的庄稼守护神哦。
15	那人类应该很喜欢你们才对呀？
16	人类确实为此建立了许多与狼相关的神社。在一些和狼有关的节日和祭典上，人们还会准备护身符。
17	一些农民会把护身符挂在棍子上立在田间，或者切成小块撒在田间。
18	在北部地区的长长的冬夜里，狼的嚎叫声会唤起人们心中的某种信仰。
19	那时候，狼群在自由地在山上奔跑和跳跃，还喜欢在晨昏集体嚎叫。
20	狼的嚎叫声响彻山谷，所以才被人类称为“吼神”。
21	听起来，人类和狼相处得很好嘛。怎么会步上种族灭绝的结局？
22	关于狼群灭绝的传说有很多。一种说法是，十八世纪的时候引进了太多外来的宠物，爆发了传染病。所以当时动物被大量捕杀，其中就包括了我们本州狼。
23	传染病好可怕！
24	也有流传说，人类是为了获得狼的毛皮而进行了大规模的猎杀。
25	20世纪初，随着最后一头幼狼被猎杀，本州狼彻底灭绝。自此，这片土地便一头狼也没有了。
26	那……事实的真相究竟是怎样呢？
27	这些传说都是真的，也都不是真的。
28	根本的原因是，人类为了扩大自己的势力范围而侵犯了狼群的生活领域，致使狼群开始袭击家畜，于是人们便想方设法地对它们进行捕杀。
29	唔……
30	一度被敬仰、被崇拜，最后却落得这样的下场，想起来还是蛮唏嘘的。
31	虽然在外面世界是这样的结局，但在幻想乡，狼群结伴而行，过得还是很逍遥自在的。
32	得益于那位贤者布下的虚假与真实的结界。我们才能在幻想乡得以延续——
33	我已经，无法想象幻想乡不存在的真实了。
34	虚假与真实的结界？到底哪边是虚假的还说不好呢。
35	幻想乡发生的一切，对外面世界来说是不存在的，对我们来说却是实实在在的哦。
36	这里每天都发生着，只有幻想乡才会发生的事。
37	是呢。比如妖怪开了个深夜食堂~
38	我不仅要开食堂，我还要开演唱会哦！
39	真了不起！你是我们草根妖怪之光！
40	嘿嘿。也没那么夸张啦……我有给你准备VIP坐席票哦！你到时候来听听看吧！
41	绝对会去的！说起来，我有个笔友是你的粉丝哦。还记得之前提过的人鱼吗？
42	人鱼？
43	不记得了吗？你还吃过她做的竹子料理呢。
44	啊！我记得，是石锅竹笋牛肉吧！
45	……啊哈哈，都不知道该说你记性好还是差了。那孩子一直想结识你，但她行动不便。如果可以的话，希望你去见见她。
46	没问题呀！我该去哪里找她呢？
47	她就在湖那边。她胆子很小，平时总躲着不见人。这回她可是鼓足了勇气来和你邂逅哦。
48	我、我明白了！在雾之湖那边……我会去见她的！
49	祝你们相处愉快~
