ID	Content
0	因幡小姐……
1	这里的兔子都叫因幡呢。
2	唔……
3	我们都这么熟了，别叫得这么见外嘛。我知道你来干什么，是开分店吧？
4	啊，是的！灵梦小姐说——
5	我知道我知道。这是好事呀，我很欢迎哦。
6	非常感谢！……我之前还和伙伴那样揣测你，真是太不好意思了……
7	什么？你们说我啥坏话了吗？
8	不瞒你说，在我来之前，我们还想着绝对会被敲诈一大笔场地费之类的呢。
9	嗯？所以你们准备了场地费吗？
10	喂喂……
11	放心吧，巫女特别交代了，不能向你们要钱呢。
12	呼……
13	不过，你们自己愿意给我的话，那就是另外一回事了吧？
14	……我不愿意。
15	那就算了。
16	诶——
17	怎么了？
18	没、没什么……
19	你觉得我会强迫你吗？我可不是那种人。
20	抱歉……
21	反正损失的是你自己~
22	诶？我损失？……你又想诳我吧？
23	你知道我被称作幸运的白兔吧？因为我拥有让人幸运的能力哦。
24	明明我每次遇到你都没什么好事……
25	哎呀，别这样说嘛。说不定你因为遇到我而回避了更倒霉的事呢。
26	这种事怎么说都可以啦。
27	我在人类中的人气可是很高的哦，甚至有不少人特意到竹林来找我呢。
28	到竹林？这不是很危险吗！？
29	是啊。毕竟这里是连妖精都会迷路的迷途竹林嘛，还住着很多妖怪。
30	那这些人……
31	但是呢，遇到我的人类，全都能够平安地离开竹林。
32	……难道真的能带来幸运吗？
33	心诚则灵哦。
34	我……我不会被骗的哦。
35	要是有客人失踪的话，店很快就会经营不下去吧。
36	那确实有点……
37	需要我分点幸运给你吗？
38	……怎么分？我没有相信哦，只是姑且问一下！
39	想变得幸运啊、变得幸福啊、还是想实现别的什么愿望，本质上都是一样的。
40	就像新年参拜那样，许愿的时候，添香火钱是最基本的吧。
41	说来说去果然还是要钱嘛。
42	我可没要，是你愿不愿意给哦。我是无所谓的啦。
43	唔……
44	钱财身外物呀，散点财就能让大家幸福平安，不是很值得吗？
45	……那……要散多少呢……
46	看你的心意有多少了。不过，幸运会更多的造访那些心意比较重的人哦。
47	唔……那……
48	你的客人可不少呢。要让所有的客人都幸运，可得掂量好心意的份量。
49	……好吧好吧！都给你了！
50	谢谢，你和你的客人都会幸福的。
51	完全没有感到幸福……不过，总归是得到开店的授权了。
52	接下来，又要找八云家贷款盖店铺了……
53	获得了开店许可！
