ID	Content
0	魔理沙小姐，魔法使是不是有很多魔法道具啊？
1	没错。想见识一下我超级酷的魔法道具吗？
2	好啊——
3	噔噔噔噔！魔女的标配——魔法扫帚！
4	……这个扫帚也算魔法道具吗？
5	它原本确实只是一个普通的扫帚，不过用多了以后，如今已经是如假包换的魔法扫帚Da☆Ze！
6	真的吗？除了长得有点奇怪，没感觉它有什么特别的啊……
7	你仔细瞧瞧——看！原本已经死去的木柄长出了新的嫩叶哦！
8	真的诶！不过……这应该和魔法无关吧？
9	我也没说这是魔法啊，只是让你看看这枯木逢春的趣事。
10	啊？哦……总之，还有别的魔法道具吗？
11	当然！接下来登场的是——噔噔噔噔！迷你八卦炉！
12	这个我知道！我们第一次见面的时候，您就是用它朝我发射出激光的吧？
13	那招叫Master Spark哦，很酷吧~
14	这么小的道具，究竟是怎么发射出能量那么巨大的魔炮……
15	这就是机关的巧妙之处了。只要在迷你八卦炉里设置咒文，就能使用八卦炉释放强力的魔炮。
16	……这么说的话，这也不能算是魔法道具吧？
17	怎么不算？这绝对是如假包换的魔法道具哦！来，接下来给你看看我的另一件宝贝！
18	噔噔噔噔！记录了魔法使一生的秘密的魔导书！
19	少唬人啦。就连我都能看得出来，这就是一本普通的笔记本。
20	看起来虽然是普通的笔记本，但是里面确实记录着魔法的秘密哦！
21	魔法的秘密……
22	这里面，记录了我所有魔法实验的结果。谁要是拥有这本书，几乎就是掌握了魔法的真理Da☆Ze~
23	真、真厉害——
24	没错没错，这才是我想看到的反应嘛。既然你这么好奇，我就让你看一眼吧——
25	哇——真的是写得密密麻麻呢，连图示都有，您还挺努力的嘛——
26	只是随便画画啦。
27	唔，不过上面为什么画了这么多蘑菇？
28	这个嘛，毕竟我的魔法实验的材料基本都是蘑菇。森林里有些蘑菇还没有名字，我就索性画下来了。
29	唔，这里还画了一个锅诶……这真的不是蘑菇料理的食谱吗！？
30	也没有人规定魔法实验的产物一定不能吃啊。
31	……好吃吗？
32	嘿嘿！虽然实验失败了，不过蘑菇是真的相当好吃！
33	哇！可以教教我怎么做吗！？
34	诶？你也想修习魔法？你想学也不是不行——
35	我的蘑菇储备已经不多了，如果你能帮我收集一些回来，我就教你怎么做吧。
36	没问题！
