ID	Content
0	魔理沙小姐，您在煮蘑菇吗？
1	你是闻香而来吗？行！一会儿也有你的一份！
2	啊哈，那我就不客气啦！
3	唔，火力感觉不太够。
4	嗯？为什么把迷你八卦炉拿出来了？
5	嘿嘿！不要大惊小怪哦！
6	Master Spark——
7	诶！？您干什么——危险！！！
8	……咦？
9	哈哈，逗你玩啦。只是借用一点迷你八卦炉的火力而已。
10	迷你八卦炉居然还能拿来生火啊？
11	没错，只要控制好作为燃料的魔力，小到煮一顿晚饭的小火，大到能烧毁一座山程度的超常大火都可以释放哦。
12	这么说还真的是魔法道具啊。
13	都说了是如假包换Da☆Ze，这可是我最重要的道具，无论是魔法实验和还是料理都少不了它。
14	用来生火确实很方便呢，尤其在野外。
15	是吧？从炉子的一角还能吹出风来，夏天用来乘凉也很方便哦。
16	用途还挺多的啊。
17	嘿嘿，你以为这样就完了吗？经过香霖的全面改良，它现在还被赋予了除魔、带来好运、空气净化机能等各种各样的能力哟。
18	这也太不可思议了……
19	所以才说这个道具是我的宝贝，我已经无法想象没有它的生活了。
20	您刚刚说的香霖是霖之助先生吗？
21	对啊。
22	不知道我能不能也拜托霖之助先生给我做一个呢？就是不知道价格怎么样……
23	哎，这可不是价格的问题。这个迷你八卦炉是用绯色金属做的——
24	绯色金属是难以想象的稀有品。香霖说，他就只剩这一点存货，全都搭进去了。所以这是世上绝无仅有的八卦炉呐。
25	居然这么稀有……这一定得要不少钱吧……
26	倒没有花钱，是用我好不容易收集来的宝贝废铁交换的。
27	诶？那个霖之助先生居然同意这样的交易……这个什么绯色金属大概也没有那么稀有吧。
28	是真的很稀有！香霖之所以会同意是因为他让着我……
29	为什么他要让着您？
30	唔，大概和那个“家”有关吧。
31	什么？
32	没什么——哎！说了半天，蘑菇都要煮好了！
33	哇！已经好了吗……这颜色怎么看起来怪怪的，真的能吃吗……
34	没问题，我可是蘑菇的专家Da☆Ze！
35	那、那就试试吧！
36	用不着一副视死如归的样子，这可是我最最拿手的蘑菇料理，保证你吃完还想舔手指哦！
37	被您这么一说，我都期待起来了——
38	唔！这是——
39	怎么样？
40	本来以为只是一锅蘑菇大杂烩，没想到里面放了各种水产作为辅料，让蘑菇的口感变得更加浓郁。而恰到好处的辣椒的加入，让这些蘑菇在舌头上跃动，就像在跳舞一样！
41	跳舞的可是魔女Da☆Ze~
42	好有趣！要怎么才能做出这样的料理，您可以教教我吗？
43	你想得真美。吃白食还想偷师呐？
44	要、要怎么样您才愿意教我呢……我什么都愿意做！
45	这可是你说的哦！
46	那我就不客气啦。最近我吃蘑菇也有点吃腻了，你就给我做几道有意思的料理吧。
47	有意思的料理？
48	就那种传说中的料理什么的……对了，料理就应该和魔法一样发光发热，这种肯定也很有趣吧！
49	我明白了！我现在就去做，请您耐心等待一下！
50	魔理沙小姐，您要的料理我都已经给您带来了，现在可以教我了吗？
51	哈哈，早就给你准备好啦——
52	我把食谱通过图解记录下来，就算是你也能看得懂。自己拿回去照着练习吧~
53	非常感谢！
