ID	Context
0	布都小姐，我一直很好奇——您明明是仙人，为什么要作巫女打扮呢？
1	此事一言难尽……以鸟脑袋来说，未必能理解。
2	诶！？不要小瞧我哦！我现在可是连大家的喜好都能记住，已经不是普通的鸟脑袋了！
3	真了不起！太子大人吩咐吾学习幻想乡常识，吾直到现在还无法完全记住呐。
4	既然汝想听，吾便要而言之——
5	请尽量用现代人的语言说明！
6	唔……一千多年前，日本的豪族因是否要引进佛教的问题，划分成崇佛派和废佛派。物部氏只崇拜日本自古的神祇，是坚决的废佛派。但吾却在暗地里崇拜某个宗教。
7	就是道教吧？
8	没错。道教可以让自己获得超越常人的力量，并以不老不死为最终目标。对于吾……不，对所有当权者来说，都是个相当具有吸引力的宗教。
9	所以这和您作巫女打扮有什么关系呢？
10	道教虽然魅力十足，却也有它的缺点。
11	若举国上下皆修道教、全民皆可成仙，何谈政治？势必国将不国。
12	出于这个考虑，吾必须将道教的事情深深隐藏起来。
13	原来如此。于是您在打扮上不能太靠近道士，选择了更接近巫女的形象。
14	正是如此。但吾也并未完全妥协——
15	……还有什么？
16	汝可仔细观察，缠在吾双手双脚、脖子、帽子上的缎带对应着风水中的五色。此乃吾的证心之举。
17	风水？
18	气乘风则散，界水则止。古人聚之使不散，行之使有止，故谓之风水——
19	请用现代语言说啦！
20	简单来说，风水的核心就是人与大自然的和谐。
21	这次又简洁过头了！
22	唔……实在是难以把握。大概就是，风水探求建筑的方位、布局、和人的协调关系，以此达到"天地人合一"。
23	达到"天地人合一"又能怎样？
24	自然是福泽深厚，寿比南山了。
25	说来说去还是长寿那一套……
26	这就是道教修炼的最终目的嘛。不仅风水，便是一饮一啄都蕴含着养生之道。
27	饮食方面我是知道的。道教和佛教一样，吃得都比较清淡。
28	这种程度的了解实在太狭隘。道教的饮食与五行八卦皆有关系，其中的道行可深了。
29	五行八卦？这是怎么扯上关系的啊……
30	比如在道教里，鹿非十二辰属，八卦无主，且温补，于人生死无尤。修道之人可以此为脯。为脯食之，可长生也。
31	什么跟什么……最后一句我似乎听明白了，就是吃鹿肉有助于长生？
32	不错。鹿有着长寿的象征。千年为苍鹿，又五百年为白鹿，又五百年化为玄鹿。《仙方》有云——
33	玄鹿为脯，食之，寿二千岁。
34	二千岁！？
35	故道家对鹿推崇备至，祭六甲神物料清单中就有鹿脯。
36	原来如此……看来得多采购点鹿肉了……
37	像这样象征长寿之物有许多。若是汝愿意为吾烹饪一道以鹿肉作食的料理，吾愿意继续为汝详解。
38	原来您馋了呀。这有什么难的，交给我吧！
39	像鹿这样的象征长寿之物有许多。松树木质坚固，寿命可达千年，也常被咏诵为不老、坚强、长寿的象征。
40	这么说来，好像经常能看到一幅白鹿站在松树下的画，原来是有长寿的寓意~
41	汝所说的便是道家名画《白鹿贞松》，道士们家里几乎都会挂一幅。
42	唔……感觉有点明白了……长生之道说复杂其实也简单，总之就是去收集、接近一些象征长寿的东西……
43	既然是这样！要是我把这幅有着双重长寿寓意的画做成料理，一定也会很受欢迎吧？
44	此乃奇思妙想！若真能实现，道士们定然推崇备至。
45	好！那我就挑战一下吧！
