ID	Context
0	草根妖怪网络现在有多少成员呀？
1	具体我也不太清楚。不过我的朋友几乎都是这个社群里的，数量应该还是很庞大吧。
2	那——
3	您可以在草根妖怪网络里推荐一下我的店吗？
4	哈哈哈！你的店还需要推荐吗？那可是草根妖怪中的网红店哦。
5	诶诶！？
6	你以为越来越多的普通妖怪去你的店里消费是偶然吗？大家都在共享这份情报哦！
7	当然，差评也会传播得很快。但老板娘你一直积累了不错的口碑，所以你的店在草根妖怪社群里相当受欢迎哦！
8	草根妖怪网络现在还在流行烹饪潮，你成了大家争相模仿的对象呢！
9	模、模仿我吗！？哇、哇哦———！！
10	甚至还举办了一个厨艺评选社区活动。参加的妖怪熙熙攘攘，我也参加了。
11	我也想参加！
12	拒绝降维打击！
13	呜——
14	开玩笑啦。不过确实你是无法参加的。这个比赛只面向草根妖怪网络的社群，并且需要在社区活跃度达到9999以上才可以报名。
15	9999积分……
16	要是每天签到的话，大概签到200年左右就可以了。
17	所以说，就算我现在入会也来不及参加啦。
18	你要是真的很想参与的话，不如来给我当参谋吧？
19	参谋？
20	没错。我总觉得自己准备的料理缺了些灵魂，如果你能给我提点意见就好了。
21	我很乐意！
22	太好了！请稍等一下，我马上准备——
23	来尝尝我做的竹筒粉蒸肉吧——
24	看起来很不错呀！我尝尝——
25	唔……
26	怎么样？
27	肉有点嚼不动……
28	哎呀！又搞砸了。到底是哪里出了问题……
29	不过可以感受到你花了不少心思，居然把肉和米粉放在一起蒸，真是意想不到的做法！
30	这是我以前在草根妖怪网络里学到的，似乎是某个大国的名菜呢。但不知道为什么总是做不好……
31	唔……用竹筒来蒸肉，稍不留神肉质就会变柴。选择合适的肉或许很重要……
32	这样吗？那用什么肉来做比较好呢？
33	我一时也没有头绪……这样吧！我来做些肉类料理，我们一边吃一边寻找灵感吧？
34	那真是太麻烦你了！我也去准备些酒水来助兴吧~
35	影狼小姐，来尝尝看吧！
36	真是丰富啊——
37	没想到你居然会为了我的即兴所托这么费心费力，我都有些不好意思了。
38	您也为我准备了很多好酒呢。就当做是两个人的宴会好了！快请用吧——
39	既然你这么说，那我就不客气了——
40	果然是它！
41	咦？……抱歉，我光顾着吃，都忘记原来的任务了。这么说，你已经找到适合做粉蒸肉的肉了吗？
42	其实之前品尝粉蒸肉的时候，我就在想，如果是黑毛猪肉的话，口感应该会好很多！
43	黑毛猪肉吗？
44	想要肉质更嫩的话，可以选用肥瘦五层的黑毛猪肉，这样的肉比较香、嫩，不腻口——
45	等等！我拿笔记一下！肥瘦五层的黑毛猪肉……了解！还有其他需要注意的吗？
46	腌渍肉片的时间也可以久一点，最少腌渍半小时，这样就能更好地入味哦。
47	原来如此！还有吗？
48	唔……有时间的条件下，在腌渍肉片的时候加点清水会更加晶莹润口。
49	加点清水……太棒了！这次真是收获丰富！谢谢老师！
50	老师！？我吗？
51	当然是你啦。要是有机会的话，真想品尝一下你做的竹筒粉蒸肉！
52	我也很想做做看！不过现在已经吃不下了……下次你来我店里的时候，我再做给你吃吧！
53	好呀！我已经迫不及待想去光顾了！
54	无限欢迎哦~
