ID	Context
0	鵺小姐以种族作为名字，一定是很喜欢自己的种族吧？
1	因为我不这样做的话，别人就不知道我是鵺了啊。
2	……是哦？
3	呵呵。猯藏找来你这么个傻乎乎的鸟脑袋，是故意搞笑的吗？
4	您认识猯藏小姐？
5	我何止是认识——我还很清楚你们背地里谋划的勾当。
6	……
7	哈哈哈。你不必紧张，我还等着你们会给我带来什么好戏看呢——
8	您不是命莲寺的弟子吗？
9	我当然是。不过……反正最后也不可能让我代表命莲寺出赛，我给自己找点乐子也不过分吧？
10	咦——？您知道谁会代表命莲寺出赛？
11	想从我嘴里撬出情报还是省省吧。袖手旁观是我能对猯藏尽的唯一情义。更何况——
12	我确实也什么都不知道。
13	那您怎么知道自己一定不会出赛呢？
14	因为不管有什么好玩的，她们都不会带我啊——
15	她们是指……？
16	所·有·人。
17	难道说……您被孤立了？说起来，的确每次见到您都是独自一人无所事事的样子……
18	怎么？你也想说我是没朋友的家伙？
19	诶！？不、不是啦！
20	我只是觉得，大家并不是这种人……
21	我给白莲添了不少麻烦，大家无法接纳我也是情有可原……
22	我跟你这鸟脑袋说这些干嘛！
23	抱歉……如果您不介意的话。我很愿意当您的朋友哦！
24	都说了，我不清楚对抗赛的情报。当然咯，就算知道我也不会透露给你。你就——
25	不是为了什么情报啦——！我是真心想和您成为朋友的！
26	你、你在搞笑吗？我可是从平安时代走过来的大妖怪，你这种雏鸟……
27	想成为朋友不能靠一朝一夕。慢慢来就好了~
28	……
29	说起来，我之前还见到您独自一人在命莲寺外面吃……“霞”？那不是道教的仙人修行时吃的东西吗？
30	如果您实在没东西吃的话，您可以来找我——
31	别自顾自地把别人想得那么可怜。那不是什么“霞”，是我专门制作的“棉花糖”。
32	棉花糖？
33	命莲寺有个弟子是能够变幻形态的入道，叫做云山。只要看到他的样子就很容易联想到棉花糖。最好笑的是，他内在的性格是个一派正经、顽固木讷的老爹——
34	我就想到，以他的模样来做一个甜甜粉粉的棉花糖，不是很搞笑吗！？哈哈哈哈——！
35	这是恶作剧吗……浪费食物是不好的行为……
36	我没有浪费食物……你该不会没吃过棉花糖吧？
37	那种轻飘飘的东西，吃下去真的有实感吗？
38	哎呀。亏你还是个厨娘呢。这在外界可是非常流行的零食哦。
39	咦——！？
40	嘻嘻。想学吗？
41	您愿意教我吗？
42	我没办法把棉花糖拿到云山面前炫耀，但我很好奇云山那个老古董看到云山棉花糖的表情——
43	如果你能把它放在你店里的菜牌上，我教你也可以哦。
44	……
45	我、我明白了……虽、虽然动机不怎么单纯，不过应该也没什么大碍吧？……
46	我没有囤积食材的习惯。要做的话，你先去准备一下食材吧。
47	是！
48	既然食材已经准备好了，那就开始吧——
49	你可要认真看好了。好好学，然后卖给更多的客人。这样我才能欣赏到云山看到自己模样的棉花糖的表情~
50	借别人的手来恶作剧是不是有点恶劣……
51	那你还学吗？
52	学——！！！
