ID	Content
0	荷取小姐，您怎么摆弄这么多机械出来呀？
1	唔，我在为下一次河童市场做准备。
2	时间过得真快，转眼就……不对！这离上一次河童市场过去才没多久吧？
3	如果不在集会结束就马上准备起来，时间可能会不够用——虽然时间无论怎样都是不够用的。
4	还真是慎重呢。那您下次准备做什么道具呢？
5	只是随便折腾一下，还没有想好要做什么。
6	那为什么要拿这么多道具出来呀？
7	我想试试从过去的作品里吸取经验和寻找灵感。
8	这些都是您过去制作的吗？看起来好酷啊——
9	那当然，这可是我引以为豪的作品们哦。
10	咦——这个道具我好像在哪里见过？
11	这个是照相机，是可以把风景收录在纸上的道具。
12	为什么要把风景收录在纸上？
13	想要纪念下来吧。
14	光是顾着照相纪念的话，不就错过了用心去欣赏的机会吗？
15	是呢。幻想乡一般人是用不上这个的。这个道具的受众基本都是鸦天狗们。
16	啊！我就说在哪里见过，原来是鸦天狗手上拿着的道具！
17	鸦天狗可离不开它，是我们的大客户呢。
18	使用的人数多了，她们现在也开始在道具上追求性能和时尚，所以我们一直都在进行优化，还做了各种外形的照相机——
19	就算有稳定的客源也不能举步不前哦。
20	明、明白了！
21	这个又是什么？
22	这个是清扫机。可以自动帮忙清扫的道具——想试试看吗？
23	要怎么用呢？
24	按一下这个按钮就可以了——
25	哇！落叶都不见了！
26	被吸到这个道具的肚子里了哦。
27	太、太可怕了……这真的不是什么付丧神在恶作剧吗？
28	当然不是。你的店里要是有这个东西会很方便，反正都是旧型号了，就把这个送给你吧。
29	不不不——要是它把我的料理给吃掉了，那就麻烦了——
30	……行吧。不勉强你。
31	咦？这个是什么？
32	电话机啊。是可以把声音传送到很远的地方的道具。
33	把声音传送到很远的地方？
34	只要拥有这个，就可以和千里之外的朋友打招呼。
35	最近我们在做推广，给不少人家派送了试验品。要是大家都能使用起来，所有人都可以节省不少时间。
36	这个我也想试用一下，可以吗？
37	当然。不过你得好好给我反馈试用体验哦。
38	好的！那个——虽然无法媲美这个神奇的道具，但如果您不嫌弃的话，我这里有一张演唱会的vip坐席票！以后您要是有空的话，欢迎您来我的演唱会！
39	演唱会啊——这或许可以成为重要的商机呢。这种热闹我当然不会错过！
40	那就期待您的到来了~
