ID	Context
0	我、你、她——
1	结界——式神——计算机——
2	布都小姐，您在干什么呀？
3	吾在……不对，我在学习现代知识。
4	学习现代知识？
5	太子大人说我与现代社会脱节太久，为了更好地融入新环境，有必要好好学习幻想乡的常识。
6	原来如此……人类的村子里有教孩子念书的私塾，您应该也可以去那边学习吧？
7	吾……我不是没有去过，但是被赶出来了。
8	诶？
9	实在是有些难以启齿……
10	啊……难道是您太笨，跟不上小孩子的课业吗？
11	当然不是！那种程度的吾还是……勉强能跟得上的……
12	那到底是为什么？
13	哎。实不相瞒，吾在私塾里还蛮受欢迎的，和小孩子们很快就打成一片……
14	这不是挺好的嘛。
15	熟络以后，吾就带着孩子们一起放火，结果——
16	等等——
17	您是不是跳过了什么关键情节？怎么突然就放火了？
18	每个学童都有一个火烧私塾的梦想，这难道不是人之常情吗？
19	咦？是这样吗……
20	一般而言，这样的念头最终都将止于幻想。但吾乃纵火的高手——
21	不是……再怎么说，带着小孩子们放火也太……
22	过去总是一个人做的事情，有了朋友之后就会想要一起做。吾认为不管是古代还是现代，这些常识应该都是一样的。
23	唔……这么说好像也没错……
24	结果那一天，吾辈刚在私塾放了把小火，就被慧音阁下发现了——
25	慧音老师为人宽厚，没有酿成大祸的话，后果应该不会很严重……只要不是月圆之夜。
26	不巧，那一日正是月圆之夜。且如此良辰美景，慧音阁下她——
27	竟偷偷躲在私塾里批改作业！
28	什么！！！？——不是？这有什么不对吗？
29	汝能想象一个兽人怒气冲冲地从火光中现身的画面吗？如此汹汹之势，小孩子们都吓哭了！
30	后、后来怎么样了……
31	后来孩子们连做几日噩梦，捶床捣枕、夜不能寐。家长们都投诉到太子大人这边了。吾着实不明白，又不是吾把孩子们吓哭的……
32	敢情您还怪到慧音老师头上了……
33	总之，太子大人说吾常识不足，与人类呆在一起影响仙人的声誉，就把吾领回来了。
34	唉……神子小姐也是不容易……
35	吾也很不容易呢。现在吾只能靠自学。且不说要跨越古代文化和现代文化的千年沟壑，幻想乡的常识又是别具一格……
36	也别这么灰心啦……好吧！看在您这么努力的份上，我给您做些应援料理吧！
37	善哉！如此就有劳汝了！
38	这应援料理着实是让人充满干劲……
39	这下您可以振作起来学习了！
40	但作为道士来说，应该有更合适的应援料理。
41	适合道士的应援料理？
42	没错。道教曾经有个姓丘的祖师爷，他在幼年的时候栖身村北的公山，过着“顶戴松花吃松子，松溪和月饮松风”的生活——
43	松……松……
44	意思是说丘道长自幼吃松子饮松风，与松为伴，与月为友。
45	吃松子饮松风，这也太可怜了！算哪门子的应援料理啊……
46	非也。《本草纲目》有记载，松子久服身轻，可延年不老。所以道教认为松子的保健功能特别好，是古代道士辟谷时会准备的高能量高营养食品。
47	原来是这样……既然是这么好的东西，那我也试着做些简单的松子料理吧！
48	善！若能如此，道场的弟子们就可以省下不少功夫了~
