ID	Context
0	唉……
1	针妙丸小姐，您为什么一边看着报纸一边唉声叹气呀？
2	啊……难道是天狗记者捏造了关于您的新闻吗？
3	没有没有。我是在看之前参加激流勇进项目的报导。
4	激流勇进？
5	在妖怪之山那边的斜河，每年的夏天和冬天都是激流勇进的赛季。
6	我之前也去参加过，可惜无缘登上领奖台……
7	诶！？您也参加了？让我看看——
8	“激流勇进面前是小小的挑战者！还请声援针妙丸选手——”
9	文文小姐偶尔也会写这种积极的新闻嘛……
10	唉……
11	为什么要叹气呀？这不是写得很好吗？也把您拍得很帅气哦！
12	可是，我的名次是倒数的……
13	文文小姐在报纸里也替您解释了呐，身材比较小的话受河流的影响就会更强。
14	您能在这种严峻的差异下参赛，本身就是已经勇气可嘉了！
15	可是，一个勇者仅仅具备勇气，最后却无法战胜魔王，这样的故事谁也不会觉得精彩。
16	这跟魔王有什么关系啊……
17	我的意思是结果也很重要。
18	……说起来，您为什么会去参加激流勇进？
19	当我像法师一样踏上旅途时，不是也有可能被河流拦住去路吗？
20	不是决定用小碗作船使吗？
21	没有那么简单的事。要是遇到湍急的河流怎么办？遇到急转直下的瀑布怎么办？
22	那个……
23	可不得做好万全的准备吗？于是我就报名参加了这个比赛。
24	结果……看样子，我离能够上路还差得远呢。
25	……真的得这么纠结吗？不是有句话叫，桥到船头自然直嘛！
26	是船到桥头自然直啦。
27	差不多啦。再说，您不是说每年都会有两次激流勇进的赛季嘛。这次不成，下次再挑战就好了。
28	也只能这样了。
29	要做的准备还有这么多，什么时候才可以开始我的冒险啊——
30	我是觉得随时都可以啦……
31	啊，趁现在做些适合上路的干粮吧！难得你也在，可以给我提点意见吗？
32	诶？现在就开始准备了吗？
33	只是练习啦。
34	准备干粮也需要练习吗……
35	我可不希望到时候因为干粮的问题延误了上路的机会。
36	我是无所谓啦……既然是在路上吃的，应该做些方便携带和保存的食物吧……
37	我也是这样想的！当然，如果是甜食就最好了。
38	可是甜食一般都不太适合长时间储存诶——
39	什么——！？虽、虽然如此，但是糖分是很重要的能量不是吗？
40	在长途跋涉的旅行里，甜食有助于及时补充能量和体内的糖分。还可以促进多巴胺分泌，缓解旅途压力什么的——
41	既然您决意要带甜食上路，那我就给您做些甜食作为参考吧……
42	我做了一些小巧的甜食，您觉得怎么样？
43	美味是很美味啦。但是感觉不太符合冒险的气质……
44	带甜食上路的家伙还谈什么冒险气质啊！再说冒险气质究竟是什么……
45	我最近在书上看到一种外界小吃，那个气质就很符合！
46	咦？是什么外界小吃？
47	好像是叫“铜锣烧”。
48	好奇怪的名字。
49	其实就是一种烤制面皮、内置红豆沙夹心的甜点。因为由两块像铜锣一样的饼合起来的，所以得名铜锣烧。
50	原来如此！虽然还是不知道为什么它会有冒险气质……不过听着倒是不难做。我试试看吧~
