ID	Content
0	啊，萝蕾拉小姐。您好。
1	稗田小姐，您好！
2	您今天的气色看起来好多了。
3	是的，所以我今天是专程在这儿等您的。
4	诶？
5	之前和您提起过，我有向您进行访谈的打算。迫于身体不适而耽搁了一阵子，不知道您如今是否方便接受我的采访？
6	当、当然！那个……我该准备什么吗？
7	您只要配合我就可以了。为了确保读者的阅读体验，我们的对话可能会经过一定程度的修订，最后才被录入到《幻想乡缘起》中，还请您理解。
8	好、好的……
9	萝蕾拉小姐不必紧张，那我们就开始吧。
10	是！
11	我注意到，萝蕾拉小姐在许久之前就已经在兽道经营着烧烤店。
12	啊。是、是的！是这样！
13	您不用这么紧张。就当作我们平时聊天就好了。
14	好的……
15	您身为妖怪，最初是怎么萌生经营烧烤店的想法呢？
16	那个……我只是觉得，为什么挂着红灯笼的店一定是烤鸟店呢？好吃的东西明明有那么多。
17	原来如此。也就是，您的初衷是为了让人们放弃有红灯笼就是烤鸟店的这种先入为主的想法。意外地单纯呢。
18	抱歉，不是什么有爆炸性的理由……
19	我是记载历史的采访者，和那些总想搞个大新闻的天狗记者可不一样哦。只不过——
20	如果是这样的话，您只要在兽道上摆个小摊车就足够了，为什么要做到如今这个地步呢？
21	这个说来话长，一开始是为了帮响子还债，后来……唔……
22	后来？
23	仔细想想，我也说不清楚……为了我开演唱会的梦想？
24	为什么是疑问句呢？
25	总感觉，冥冥中有什么在推动着我走到这一步。不仅仅是为了实现我的梦想那么简单。
26	……
27	是吗……看来，这个采访只能到此为止了。
28	诶？
29	幻想乡有许多事情不是我们可以随便介入的。等尘埃落定后，我们自会有答案。
30	……虽然不太明白，但是感觉您的这份气度很厉害啊。
31	因为我已经见证了太多幻想乡的历史了。
32	是、是吗……既然您的采访终止了，那么接下来，可以换我来对您进行“采访”吗？
33	您想“采访”我？
34	是的！毕竟我现在在人类的村子开店，所以想向人类了解一下喜好习惯什么的……
35	原来如此。确实，妖怪和人类在喜好上总有不同。
36	最大的不同应该是——
37	对荤素的要求。
38	说的是呢……尤其是妖兽，大多数都无肉不欢。
39	其实，素菜的做法并不难，只要处理得好，甚至连烹饪都不需要。
40	诶——您、您可以再多说一些吗！
41	如何挑选新鲜的蔬菜十分重要。以品质为着眼点，您不妨试试去挑选些优质的土豆和南瓜吧。
42	好的！
43	还没挑好吗？
44	您挑选的土豆和南瓜都很不错，看来，您已经非常理解蔬菜的品质了。
45	那，我就直接把这些土豆和南瓜处理一下，就可以了吗？
46	不，光是土豆和南瓜，味道未免有些单调。
47	我也觉得……也就是说，还少了些什么是吗？
48	您觉得是少了些什么呢？  
49	洋葱
50	豆腐
51	豆腐的口感丝滑，我挺喜欢的，但是味道上刺激不足。再好好想想吧。
52	萝卜
53	萝卜的口感清脆，我挺喜欢的，但是味道上刺激不足。再好好想想吧。
54	八目鳗
55	蔬菜拌海鲜确实也是一个不错的选择。但既然要专研蔬菜，就不要考虑别的食材了。再好好想想吧。
56	……回答正确。洋葱的口味特殊，即使是没有经过烹饪调味的蔬菜，有它相佐便能相得映彰。
57	看来，您对蔬菜的口味也已经十分了解，我并没有太多可以教给您的东西了。
58	您已经教导我很多了！我会努力将它们做出来的，到时候还请您能赏光来品尝！
59	好的。希望您进展顺利。
