ID	Content
0	美铃小姐，您好。
1	哦！这不是老板娘嘛~
2	你家的食堂生意很不错啊，恭喜你了。
3	谢谢，托您的福。
4	哎呀，我又没做什么。
5	您愿意让我在这儿开店就已经帮了大忙了。而且有您在这儿守卫着，我心里也踏实了不少呢！
6	（前提是您没有睡着的话……）
7	嗯？我听到了哦~
8	诶！？抱、抱歉……我、那个……
9	哈哈哈！不用紧张，我没有生气。
10	你放心吧。你上次看到我睡着，那都是小概率事件。正常情况下的我可是相当靠谱的哦！
11	啊……
12	抱歉，我不应该仅凭第一印象就给别人贴标签……
13	没关系。误会我的人也不止你一个，我早就习惯啦。
14	唔，但我明明得到了您的帮忙，却还错怪您，真是太不应该了。
15	要不我给您做些您喜欢的料理来作为赔罪吧？
16	哈哈，那当然好呀！我可不会客气的哦~
17	唔……那美铃小姐有什么想吃的东西吗？
18	哇，真是巧了！我现在确实有非常想吃的东西呢！
19	请说！
20	我今天早上做了一个在大口大口地啃排骨、大碗大碗地喝汤的美梦——
21	哎呀，那个排骨可真是相~当好吃呀！
22	可是还没有吃完呢，就被我们家的女仆长给弄醒了。
23	……
24	可能是我的执念太强，等女仆长走了之后，我又继续做回了这个梦！
25	你说神奇不神奇？这大概就是我和那块排骨的缘分吧！
26	可惜，还没吃两口，很快就又被女仆长给逮到了——
27	…………
28	怎么了？
29	啊，你不要误会。我可没有打瞌睡哦，只是闭目养神而已。
30	是、是吗……
31	总之，没能吃完那块排骨实在是很遗憾。如果你愿意的话，就帮圆了我这个梦吧！
32	虽然感觉已经没有赔罪的必要了……不过机会难得，那我就试试做吧。
