ID	Context
0	爱莲小姐在各种各样的异世界旅行，有遇到什么有趣的人吗？
1	有的哟！有一个叫做海蒂的火箭女孩。她可酷了！
2	什么是火箭女孩？
3	就是开火箭的女孩呀！啊，你不知道什么是火箭吗？
4	就是能飞上太空的交通工具，因为已经落后于时代了，所以你不知道也很正常。她还总是嚷嚷着——
5	“开火箭，就是要开火箭，开的就是火箭。”
6	飞上太空居然是那么寻常的事吗？……真是有着各种各样的异世界呢……
7	虽然火箭已经过气，也有人劝她另谋生路，但她却说——
8	“开火箭可不是职业。无论将来怎样，就算死我也要开火箭！”
9	哇——真是非常坚定的发言呢。
10	是吧？从她身上，就连我也能感受到，开火箭这件事是有灵魂的！
11	我懂的，我原本也是一个普通的厨娘——
12	但是当我把厨房和音乐结合起来后，我原本忙碌着的这些厨房琐事就像拥有了灵魂一样！
13	就像，就像没有意义的碎片通过音符粘连成了一面镜子，而镜子里映照着自己的样子……
14	我不知道该怎么形容那瞬间的感觉……我当时都起鸡皮疙瘩了！
15	我有点理解你说的感觉！你也对你的工作充满热忱呢！真好♡——
16	工作就应该充满热忱！
17	不过，就算是我偶尔也会觉得疲惫的……
18	妖怪也是血肉之躯嘛。不能太累着自己哦！
19	但是爱莲小姐看起来总是充满干劲的样子。
20	我只是觉得，要是能再加把劲的话就可以帮助到更多的人了。
21	在那么长久的岁月里，您一直都这样吗？
22	怎么样？
23	只要遇到需要帮助的人就会尽十二分努力去帮助。
24	因为我是魔法使嘛。
25	我认识的魔法使可不是这样的。
26	那你喜欢爱莲这样的吗？
27	当然！爱莲小姐非常可敬、可爱！
28	哇！太谢谢你了！我会继续保持的♡～
29	……噗呲，我也得加把劲才行。
30	对了！瞧我这记性，差点忘了——
31	怎么了？
32	你不是很喜欢猫咪料理嘛？我曾经在外界见到一个很有趣的猫咪料理，但是我不会做，前阵子特意去学回来了！
33	诶？！为了教我才特意去学的吗……
34	我想你一定用得着♡～
35	谢谢您！爱莲小姐对我真的太好了呜呜——怎么能这么好呀——
36	你好奇怪呀，为什么对你好要哭呢？是担心学不会吗？
37	这个料理对你来说应该并不难。就是材料不太好收集，是魔界不太常见的材料……
38	不是这个原因啦……不过，材料方面就交给我来想办法吧！
39	米斯蒂娅真帅气♡～那就拜托你啦！
40	这么快就找到材料了，米斯蒂娅真可靠！
41	嘿嘿。我也得加把劲才行嘛。
42	好！那我们一起来加把劲吧——
43	这次要做的是什么样的猫咪料理呢？
44	其实就是个猫咪主题的吐司盒。
45	把一整个方块吐司挖空，底部涂上一层奶油，放入一层桃子果酱，再涂上一层奶油，铺一片吐司，加入晶莹剔透的白凉粉——
46	在吐司里放白凉粉？
47	没错！这是为了用调色奶油映照出蓝色的水面效果哦。最后放入巧克力做的泡澡猫咪就大功告成了～
48	此乃——“猫咪戏水”吐司盒♡～
49	听着还真是有趣！我都等不及想试试做了！
50	那我们就开始吧——
